event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,appliance_id,label,month,cost_Economy_7,energy_Economy_7,cost_Economy_10,energy_Economy_10,cost_Standard,energy_Standard
Tumble_Dryer_2013-11-02_07,Tumble Dryer,Appliance2,Shiftable,2013-11-02 12:53:00,2013-11-02 12:54:00,1.0,81.5,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0004,0.0014,0.0004,0.0014,0.0004,0.0014
Tumble_Dryer_2013-11-02_08,Tumble Dryer,Appliance2,Shiftable,2013-11-02 14:03:00,2013-11-02 14:07:00,4.0,2048.07,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0102,0.0341,0.0051,0.0341,0.0102,0.0341
Tumble_Dryer_2013-11-02_09,Tumble Dryer,Appliance2,Shiftable,2013-11-02 14:08:00,2013-11-02 14:53:00,45.0,36059.7,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.1803,0.601,0.0901,0.601,0.1803,0.601
Tumble_Dryer_2013-11-02_10,Tumble Dryer,Appliance2,Shiftable,2013-11-02 14:57:00,2013-11-02 15:00:00,3.0,304.2,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0015,0.0051,0.0008,0.0051,0.0015,0.0051
Tumble_Dryer_2013-11-02_11,Tumble Dryer,Appliance2,Shiftable,2013-11-02 15:08:00,2013-11-02 15:09:00,1.0,5.2,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-02_12,Tumble Dryer,Appliance2,Shiftable,2013-11-02 15:16:00,2013-11-02 15:18:00,2.0,7.4,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-02_13,Tumble Dryer,Appliance2,Shiftable,2013-11-02 15:22:00,2013-11-02 15:23:00,1.0,4.8,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-02_14,Tumble Dryer,Appliance2,Shiftable,2013-11-02 15:31:00,2013-11-02 15:35:00,4.0,1328.4,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0066,0.0221,0.0033,0.0221,0.0066,0.0221
Tumble_Dryer_2013-11-02_15,Tumble Dryer,Appliance2,Shiftable,2013-11-02 15:50:00,2013-11-02 15:51:00,1.0,3.8,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-02_16,Tumble Dryer,Appliance2,Shiftable,2013-11-02 15:56:00,2013-11-02 15:59:00,3.0,66.0,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0003,0.0011,0.0002,0.0011,0.0003,0.0011
Tumble_Dryer_2013-11-02_17,Tumble Dryer,Appliance2,Shiftable,2013-11-02 16:00:00,2013-11-02 16:04:00,4.0,208.4,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.001,0.0035,0.001,0.0035,0.001,0.0035
Tumble_Dryer_2013-11-02_18,Tumble Dryer,Appliance2,Shiftable,2013-11-02 16:05:00,2013-11-02 16:11:00,6.0,4692.26,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0235,0.0782,0.0235,0.0782,0.0235,0.0782
Tumble_Dryer_2013-11-02_19,Tumble Dryer,Appliance2,Shiftable,2013-11-02 16:13:00,2013-11-02 18:03:00,110.0,69798.36,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.349,1.1633,0.349,1.1633,0.349,1.1633
Tumble_Dryer_2013-11-03_01,Tumble Dryer,Appliance2,Shiftable,2013-11-03 12:54:00,2013-11-03 14:38:00,104.0,62028.84,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.3101,1.0338,0.1575,1.0338,0.3101,1.0338
Tumble_Dryer_2013-11-03_02,Tumble Dryer,Appliance2,Shiftable,2013-11-03 14:41:00,2013-11-03 16:41:00,120.0,86195.05,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.431,1.4366,0.2649,1.4366,0.431,1.4366
Tumble_Dryer_2013-11-03_03,Tumble Dryer,Appliance2,Shiftable,2013-11-03 16:43:00,2013-11-03 16:44:00,1.0,18.0,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0003,0.0001,0.0003,0.0001,0.0003
Tumble_Dryer_2013-11-03_04,Tumble Dryer,Appliance2,Shiftable,2013-11-03 16:48:00,2013-11-03 16:52:00,4.0,453.6,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0023,0.0076,0.0023,0.0076,0.0023,0.0076
Tumble_Dryer_2013-11-03_05,Tumble Dryer,Appliance2,Shiftable,2013-11-03 17:14:00,2013-11-03 17:15:00,1.0,100.2,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0005,0.0017,0.0005,0.0017,0.0005,0.0017
Tumble_Dryer_2013-11-03_06,Tumble Dryer,Appliance2,Shiftable,2013-11-03 17:57:00,2013-11-03 17:59:00,2.0,97.2,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0005,0.0016,0.0005,0.0016,0.0005,0.0016
Tumble_Dryer_2013-11-04_01,Tumble Dryer,Appliance2,Shiftable,2013-11-04 03:13:00,2013-11-04 05:58:00,165.0,25094.8,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0627,0.4182,0.0627,0.4182,0.1255,0.4182
Tumble_Dryer_2013-11-04_02,Tumble Dryer,Appliance2,Shiftable,2013-11-04 10:11:00,2013-11-04 10:13:00,2.0,8.0,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-05_01,Tumble Dryer,Appliance2,Shiftable,2013-11-05 11:36:00,2013-11-05 11:37:00,1.0,16.18,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0003,0.0001,0.0003,0.0001,0.0003
Tumble_Dryer_2013-11-06_01,Tumble Dryer,Appliance2,Shiftable,2013-11-06 07:36:00,2013-11-06 07:37:00,1.0,292.57,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0015,0.0049,0.0015,0.0049,0.0015,0.0049
Tumble_Dryer_2013-11-06_02,Tumble Dryer,Appliance2,Shiftable,2013-11-06 14:20:00,2013-11-06 14:22:00,2.0,76.8,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0004,0.0013,0.0002,0.0013,0.0004,0.0013
Tumble_Dryer_2013-11-06_03,Tumble Dryer,Appliance2,Shiftable,2013-11-06 19:26:00,2013-11-06 20:46:00,80.0,67643.32,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.3382,1.1274,0.2699,1.1274,0.3382,1.1274
Tumble_Dryer_2013-11-06_04,Tumble Dryer,Appliance2,Shiftable,2013-11-06 20:48:00,2013-11-06 20:50:00,2.0,75.91,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0004,0.0013,0.0002,0.0013,0.0004,0.0013
Tumble_Dryer_2013-11-06_05,Tumble Dryer,Appliance2,Shiftable,2013-11-06 20:55:00,2013-11-06 20:56:00,1.0,20.75,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0003,0.0001,0.0003,0.0001,0.0003
Tumble_Dryer_2013-11-06_06,Tumble Dryer,Appliance2,Shiftable,2013-11-06 20:59:00,2013-11-06 21:00:00,1.0,117.6,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0006,0.002,0.0003,0.002,0.0006,0.002
Tumble_Dryer_2013-11-08_01,Tumble Dryer,Appliance2,Shiftable,2013-11-08 18:07:00,2013-11-08 19:34:00,87.0,63324.58,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.3166,1.0554,0.3166,1.0554,0.3166,1.0554
Tumble_Dryer_2013-11-09_01,Tumble Dryer,Appliance2,Shiftable,2013-11-09 10:00:00,2013-11-09 13:41:00,221.0,158854.07,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.7943,2.6476,0.7281,2.6476,0.7943,2.6476
Tumble_Dryer_2013-11-09_02,Tumble Dryer,Appliance2,Shiftable,2013-11-09 13:42:00,2013-11-09 13:47:00,5.0,217.43,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0011,0.0036,0.0005,0.0036,0.0011,0.0036
Tumble_Dryer_2013-11-09_03,Tumble Dryer,Appliance2,Shiftable,2013-11-09 13:49:00,2013-11-09 13:56:00,7.0,318.48,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0016,0.0053,0.0008,0.0053,0.0016,0.0053
Tumble_Dryer_2013-11-09_04,Tumble Dryer,Appliance2,Shiftable,2013-11-09 13:59:00,2013-11-09 14:00:00,1.0,18.0,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0003,0.0,0.0003,0.0001,0.0003
Tumble_Dryer_2013-11-09_05,Tumble Dryer,Appliance2,Shiftable,2013-11-09 14:02:00,2013-11-09 14:03:00,1.0,150.64,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0008,0.0025,0.0004,0.0025,0.0008,0.0025
Tumble_Dryer_2013-11-09_06,Tumble Dryer,Appliance2,Shiftable,2013-11-09 14:04:00,2013-11-09 14:06:00,2.0,20.54,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0003,0.0001,0.0003,0.0001,0.0003
Tumble_Dryer_2013-11-09_07,Tumble Dryer,Appliance2,Shiftable,2013-11-09 14:17:00,2013-11-09 15:37:00,80.0,62815.6,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.3141,1.0469,0.157,1.0469,0.3141,1.0469
Tumble_Dryer_2013-11-09_08,Tumble Dryer,Appliance2,Shiftable,2013-11-09 17:10:00,2013-11-09 18:00:00,50.0,15079.71,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0754,0.2513,0.0754,0.2513,0.0754,0.2513
Tumble_Dryer_2013-11-09_09,Tumble Dryer,Appliance2,Shiftable,2013-11-09 18:22:00,2013-11-09 19:57:00,95.0,60877.51,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.3044,1.0146,0.3044,1.0146,0.3044,1.0146
Tumble_Dryer_2013-11-09_10,Tumble Dryer,Appliance2,Shiftable,2013-11-09 19:58:00,2013-11-09 20:01:00,3.0,303.11,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0015,0.0051,0.0014,0.0051,0.0015,0.0051
Tumble_Dryer_2013-11-09_11,Tumble Dryer,Appliance2,Shiftable,2013-11-09 20:19:00,2013-11-09 20:21:00,2.0,60.7,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0003,0.001,0.0002,0.001,0.0003,0.001
Tumble_Dryer_2013-11-09_12,Tumble Dryer,Appliance2,Shiftable,2013-11-09 20:22:00,2013-11-09 20:23:00,1.0,30.77,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0002,0.0005,0.0001,0.0005,0.0002,0.0005
Tumble_Dryer_2013-11-09_13,Tumble Dryer,Appliance2,Shiftable,2013-11-09 20:25:00,2013-11-09 20:33:00,8.0,167.57,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0008,0.0028,0.0004,0.0028,0.0008,0.0028
Tumble_Dryer_2013-11-09_14,Tumble Dryer,Appliance2,Shiftable,2013-11-09 20:34:00,2013-11-09 20:35:00,1.0,16.51,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0003,0.0,0.0003,0.0001,0.0003
Tumble_Dryer_2013-11-09_15,Tumble Dryer,Appliance2,Shiftable,2013-11-09 20:36:00,2013-11-09 20:37:00,1.0,5.5,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-09_16,Tumble Dryer,Appliance2,Shiftable,2013-11-09 20:41:00,2013-11-09 20:42:00,1.0,58.18,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0003,0.001,0.0001,0.001,0.0003,0.001
Tumble_Dryer_2013-11-09_17,Tumble Dryer,Appliance2,Shiftable,2013-11-09 20:43:00,2013-11-09 20:44:00,1.0,22.78,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0004,0.0001,0.0004,0.0001,0.0004
Tumble_Dryer_2013-11-09_18,Tumble Dryer,Appliance2,Shiftable,2013-11-09 20:45:00,2013-11-09 20:46:00,1.0,16.65,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0003,0.0,0.0003,0.0001,0.0003
Tumble_Dryer_2013-11-09_19,Tumble Dryer,Appliance2,Shiftable,2013-11-09 20:53:00,2013-11-09 20:55:00,2.0,144.86,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0007,0.0024,0.0004,0.0024,0.0007,0.0024
Tumble_Dryer_2013-11-09_20,Tumble Dryer,Appliance2,Shiftable,2013-11-09 21:03:00,2013-11-09 21:04:00,1.0,3.89,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-09_21,Tumble Dryer,Appliance2,Shiftable,2013-11-09 21:05:00,2013-11-09 21:09:00,4.0,105.25,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0005,0.0018,0.0003,0.0018,0.0005,0.0018
Tumble_Dryer_2013-11-09_22,Tumble Dryer,Appliance2,Shiftable,2013-11-09 21:13:00,2013-11-09 21:15:00,2.0,78.64,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0004,0.0013,0.0002,0.0013,0.0004,0.0013
Tumble_Dryer_2013-11-09_23,Tumble Dryer,Appliance2,Shiftable,2013-11-09 21:17:00,2013-11-09 21:18:00,1.0,18.22,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0003,0.0,0.0003,0.0001,0.0003
Tumble_Dryer_2013-11-09_24,Tumble Dryer,Appliance2,Shiftable,2013-11-09 21:24:00,2013-11-09 21:26:00,2.0,18.25,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0003,0.0,0.0003,0.0001,0.0003
Tumble_Dryer_2013-11-09_25,Tumble Dryer,Appliance2,Shiftable,2013-11-09 21:27:00,2013-11-09 21:31:00,4.0,164.77,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0008,0.0027,0.0004,0.0027,0.0008,0.0027
Tumble_Dryer_2013-11-09_26,Tumble Dryer,Appliance2,Shiftable,2013-11-09 21:32:00,2013-11-09 21:33:00,1.0,16.33,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0003,0.0,0.0003,0.0001,0.0003
Tumble_Dryer_2013-11-09_27,Tumble Dryer,Appliance2,Shiftable,2013-11-09 21:34:00,2013-11-09 21:39:00,5.0,169.79,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0008,0.0028,0.0004,0.0028,0.0008,0.0028
Tumble_Dryer_2013-11-09_28,Tumble Dryer,Appliance2,Shiftable,2013-11-09 21:40:00,2013-11-09 21:41:00,1.0,106.0,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0005,0.0018,0.0003,0.0018,0.0005,0.0018
Tumble_Dryer_2013-11-09_29,Tumble Dryer,Appliance2,Shiftable,2013-11-09 21:45:00,2013-11-09 21:46:00,1.0,18.44,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0003,0.0,0.0003,0.0001,0.0003
Tumble_Dryer_2013-11-09_30,Tumble Dryer,Appliance2,Shiftable,2013-11-09 21:47:00,2013-11-09 21:48:00,1.0,52.67,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0003,0.0009,0.0001,0.0009,0.0003,0.0009
Tumble_Dryer_2013-11-10_01,Tumble Dryer,Appliance2,Shiftable,2013-11-10 12:07:00,2013-11-10 12:36:00,29.0,18794.02,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.094,0.3132,0.094,0.3132,0.094,0.3132
Tumble_Dryer_2013-11-10_02,Tumble Dryer,Appliance2,Shiftable,2013-11-10 12:41:00,2013-11-10 12:44:00,3.0,73.94,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0004,0.0012,0.0004,0.0012,0.0004,0.0012
Tumble_Dryer_2013-11-10_03,Tumble Dryer,Appliance2,Shiftable,2013-11-10 14:01:00,2013-11-10 15:36:00,95.0,88821.43,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.4441,1.4804,0.2221,1.4804,0.4441,1.4804
Tumble_Dryer_2013-11-10_04,Tumble Dryer,Appliance2,Shiftable,2013-11-10 15:37:00,2013-11-10 15:38:00,1.0,5.69,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-10_05,Tumble Dryer,Appliance2,Shiftable,2013-11-10 15:39:00,2013-11-10 15:44:00,5.0,59.19,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0003,0.001,0.0001,0.001,0.0003,0.001
Tumble_Dryer_2013-11-10_06,Tumble Dryer,Appliance2,Shiftable,2013-11-10 15:45:00,2013-11-10 15:46:00,1.0,34.73,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0002,0.0006,0.0001,0.0006,0.0002,0.0006
Tumble_Dryer_2013-11-10_07,Tumble Dryer,Appliance2,Shiftable,2013-11-10 15:51:00,2013-11-10 15:55:00,4.0,210.94,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0011,0.0035,0.0005,0.0035,0.0011,0.0035
Tumble_Dryer_2013-11-10_08,Tumble Dryer,Appliance2,Shiftable,2013-11-10 15:57:00,2013-11-10 16:06:00,9.0,254.09,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0013,0.0042,0.0012,0.0042,0.0013,0.0042
Tumble_Dryer_2013-11-10_09,Tumble Dryer,Appliance2,Shiftable,2013-11-10 16:09:00,2013-11-10 16:14:00,5.0,136.32,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0007,0.0023,0.0007,0.0023,0.0007,0.0023
Tumble_Dryer_2013-11-10_10,Tumble Dryer,Appliance2,Shiftable,2013-11-10 16:16:00,2013-11-10 16:19:00,3.0,59.93,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0003,0.001,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2013-11-10_11,Tumble Dryer,Appliance2,Shiftable,2013-11-10 16:20:00,2013-11-10 16:24:00,4.0,218.82,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0011,0.0036,0.0011,0.0036,0.0011,0.0036
Tumble_Dryer_2013-11-10_12,Tumble Dryer,Appliance2,Shiftable,2013-11-10 16:26:00,2013-11-10 16:27:00,1.0,6.61,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-10_13,Tumble Dryer,Appliance2,Shiftable,2013-11-10 16:35:00,2013-11-10 16:39:00,4.0,83.8,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0004,0.0014,0.0004,0.0014,0.0004,0.0014
Tumble_Dryer_2013-11-10_14,Tumble Dryer,Appliance2,Shiftable,2013-11-10 16:41:00,2013-11-10 16:42:00,1.0,99.2,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0005,0.0017,0.0005,0.0017,0.0005,0.0017
Tumble_Dryer_2013-11-15_01,Tumble Dryer,Appliance2,Shiftable,2013-11-15 16:36:00,2013-11-15 16:41:00,5.0,437.5,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0022,0.0073,0.0022,0.0073,0.0022,0.0073
Tumble_Dryer_2013-11-15_02,Tumble Dryer,Appliance2,Shiftable,2013-11-15 16:50:00,2013-11-15 16:51:00,1.0,9.7,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0002,0.0,0.0002,0.0,0.0002
Tumble_Dryer_2013-11-15_03,Tumble Dryer,Appliance2,Shiftable,2013-11-15 16:54:00,2013-11-15 16:55:00,1.0,93.71,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0005,0.0016,0.0005,0.0016,0.0005,0.0016
Tumble_Dryer_2013-11-15_04,Tumble Dryer,Appliance2,Shiftable,2013-11-15 17:01:00,2013-11-15 17:02:00,1.0,49.5,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0002,0.0008,0.0002,0.0008,0.0002,0.0008
Tumble_Dryer_2013-11-16_01,Tumble Dryer,Appliance2,Shiftable,2013-11-16 14:55:00,2013-11-16 16:54:00,119.0,131492.12,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.6575,2.1915,0.4042,2.1915,0.6575,2.1915
Tumble_Dryer_2013-11-16_02,Tumble Dryer,Appliance2,Shiftable,2013-11-16 17:28:00,2013-11-16 17:29:00,1.0,33.2,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0002,0.0006,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2013-11-16_03,Tumble Dryer,Appliance2,Shiftable,2013-11-16 18:13:00,2013-11-16 20:10:00,117.0,81076.88,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.4054,1.3513,0.4046,1.3513,0.4054,1.3513
Tumble_Dryer_2013-11-16_04,Tumble Dryer,Appliance2,Shiftable,2013-11-16 20:23:00,2013-11-16 20:24:00,1.0,3.33,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-16_05,Tumble Dryer,Appliance2,Shiftable,2013-11-16 20:34:00,2013-11-16 20:42:00,8.0,1109.5,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0055,0.0185,0.0028,0.0185,0.0055,0.0185
Tumble_Dryer_2013-11-16_06,Tumble Dryer,Appliance2,Shiftable,2013-11-16 20:44:00,2013-11-16 20:48:00,4.0,170.34,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0009,0.0028,0.0004,0.0028,0.0009,0.0028
Tumble_Dryer_2013-11-16_07,Tumble Dryer,Appliance2,Shiftable,2013-11-16 20:51:00,2013-11-16 20:54:00,3.0,86.91,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0004,0.0014,0.0002,0.0014,0.0004,0.0014
Tumble_Dryer_2013-11-16_08,Tumble Dryer,Appliance2,Shiftable,2013-11-16 20:56:00,2013-11-16 20:59:00,3.0,70.89,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0004,0.0012,0.0002,0.0012,0.0004,0.0012
Tumble_Dryer_2013-11-16_09,Tumble Dryer,Appliance2,Shiftable,2013-11-16 21:04:00,2013-11-16 21:05:00,1.0,46.6,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0002,0.0008,0.0001,0.0008,0.0002,0.0008
Tumble_Dryer_2013-11-16_10,Tumble Dryer,Appliance2,Shiftable,2013-11-16 21:08:00,2013-11-16 21:09:00,1.0,44.4,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0002,0.0007,0.0001,0.0007,0.0002,0.0007
Tumble_Dryer_2013-11-16_11,Tumble Dryer,Appliance2,Shiftable,2013-11-16 21:10:00,2013-11-16 21:15:00,5.0,116.6,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0006,0.0019,0.0003,0.0019,0.0006,0.0019
Tumble_Dryer_2013-11-16_12,Tumble Dryer,Appliance2,Shiftable,2013-11-16 21:21:00,2013-11-16 21:22:00,1.0,8.6,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-16_13,Tumble Dryer,Appliance2,Shiftable,2013-11-16 21:27:00,2013-11-16 21:28:00,1.0,11.9,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0001,0.0002,0.0,0.0002,0.0001,0.0002
Tumble_Dryer_2013-11-17_01,Tumble Dryer,Appliance2,Shiftable,2013-11-17 07:37:00,2013-11-17 10:12:00,155.0,141688.49,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.7084,2.3615,0.7084,2.3615,0.7084,2.3615
Tumble_Dryer_2013-11-17_02,Tumble Dryer,Appliance2,Shiftable,2013-11-17 12:02:00,2013-11-17 13:27:00,85.0,14209.17,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.071,0.2368,0.0599,0.2368,0.071,0.2368
Tumble_Dryer_2013-11-17_03,Tumble Dryer,Appliance2,Shiftable,2013-11-17 13:36:00,2013-11-17 13:38:00,2.0,241.71,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0012,0.004,0.0006,0.004,0.0012,0.004
Tumble_Dryer_2013-11-17_04,Tumble Dryer,Appliance2,Shiftable,2013-11-17 16:40:00,2013-11-17 17:20:00,40.0,30544.0,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.1527,0.5091,0.1527,0.5091,0.1527,0.5091
Tumble_Dryer_2013-11-21_01,Tumble Dryer,Appliance2,Shiftable,2013-11-21 11:35:00,2013-11-21 12:33:00,58.0,55117.71,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.2756,0.9186,0.2756,0.9186,0.2756,0.9186
Tumble_Dryer_2013-11-21_02,Tumble Dryer,Appliance2,Shiftable,2013-11-21 12:34:00,2013-11-21 12:35:00,1.0,7.6,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-21_03,Tumble Dryer,Appliance2,Shiftable,2013-11-21 12:36:00,2013-11-21 12:37:00,1.0,60.14,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0003,0.001,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2013-11-21_04,Tumble Dryer,Appliance2,Shiftable,2013-11-21 12:41:00,2013-11-21 12:44:00,3.0,34.35,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0002,0.0006,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2013-11-21_05,Tumble Dryer,Appliance2,Shiftable,2013-11-21 12:45:00,2013-11-21 12:46:00,1.0,61.12,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0003,0.001,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2013-11-21_06,Tumble Dryer,Appliance2,Shiftable,2013-11-21 12:47:00,2013-11-21 12:48:00,1.0,43.48,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0002,0.0007,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2013-11-21_07,Tumble Dryer,Appliance2,Shiftable,2013-11-21 12:50:00,2013-11-21 12:53:00,3.0,44.27,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0002,0.0007,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2013-11-21_08,Tumble Dryer,Appliance2,Shiftable,2013-11-21 12:54:00,2013-11-21 12:59:00,5.0,62.5,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0003,0.001,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2013-11-21_09,Tumble Dryer,Appliance2,Shiftable,2013-11-21 13:00:00,2013-11-21 13:02:00,2.0,62.91,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0003,0.001,0.0002,0.001,0.0003,0.001
Tumble_Dryer_2013-11-21_10,Tumble Dryer,Appliance2,Shiftable,2013-11-21 13:03:00,2013-11-21 13:04:00,1.0,4.1,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.0,0.0001,0.0,0.0001,0.0,0.0001
Tumble_Dryer_2013-11-21_11,Tumble Dryer,Appliance2,Shiftable,2013-11-21 13:05:00,2013-11-21 13:11:00,6.0,191.9,True,Appliance2,Appliance2 (Tumble Dryer),2013-11,0.001,0.0032,0.0005,0.0032,0.001,0.0032
