event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,appliance_id,label,month,cost_Economy_7,energy_Economy_7,cost_Economy_10,energy_Economy_10,cost_Standard,energy_Standard
Fridge_2015-03-30_07,Fridge,Appliance1,Base,2015-03-30 12:01:00,2015-03-30 12:29:00,28.0,959.43,False,Appliance1,Appliance1 (Fridge),2015-03,0.0048,0.016,0.0048,0.016,0.0048,0.016
Fridge_2015-03-30_08,Fridge,Appliance1,Base,2015-03-30 13:48:00,2015-03-30 14:16:00,28.0,940.36,False,Appliance1,Appliance1 (Fridge),2015-03,0.0047,0.0157,0.0024,0.0157,0.0047,0.0157
Fridge_2015-03-30_09,Fridge,Appliance1,Base,2015-03-30 15:33:00,2015-03-30 16:00:00,27.0,929.1,False,Appliance1,Appliance1 (Fridge),2015-03,0.0046,0.0155,0.0023,0.0155,0.0046,0.0155
Fridge_2015-03-30_10,Fridge,Appliance1,Base,2015-03-30 17:17:00,2015-03-30 17:45:00,28.0,933.5,False,Appliance1,Appliance1 (Fridge),2015-03,0.0047,0.0156,0.0047,0.0156,0.0047,0.0156
Fridge_2015-03-30_11,Fridge,Appliance1,Base,2015-03-30 18:38:00,2015-03-30 19:11:00,33.0,1144.12,False,Appliance1,Appliance1 (Fridge),2015-03,0.0057,0.0191,0.0057,0.0191,0.0057,0.0191
Fridge_2015-03-30_12,Fridge,Appliance1,Base,2015-03-30 20:10:00,2015-03-30 20:37:00,27.0,917.73,False,Appliance1,Appliance1 (Fridge),2015-03,0.0046,0.0153,0.0023,0.0153,0.0046,0.0153
Fridge_2015-03-30_13,Fridge,Appliance1,Base,2015-03-30 21:26:00,2015-03-30 21:52:00,26.0,927.49,False,Appliance1,Appliance1 (Fridge),2015-03,0.0046,0.0155,0.0023,0.0155,0.0046,0.0155
Fridge_2015-03-30_14,Fridge,Appliance1,Base,2015-03-30 22:43:00,2015-03-30 23:10:00,27.0,938.45,False,Appliance1,Appliance1 (Fridge),2015-03,0.0047,0.0156,0.0047,0.0156,0.0047,0.0156
Fridge_2015-03-31_01,Fridge,Appliance1,Base,2015-03-31 00:11:00,2015-03-31 00:39:00,28.0,965.7,False,Appliance1,Appliance1 (Fridge),2015-03,0.0041,0.0161,0.0048,0.0161,0.0048,0.0161
Fridge_2015-03-31_02,Fridge,Appliance1,Base,2015-03-31 01:34:00,2015-03-31 02:02:00,28.0,958.74,False,Appliance1,Appliance1 (Fridge),2015-03,0.0024,0.016,0.0024,0.016,0.0048,0.016
Fridge_2015-03-31_03,Fridge,Appliance1,Base,2015-03-31 03:03:00,2015-03-31 03:31:00,28.0,952.22,False,Appliance1,Appliance1 (Fridge),2015-03,0.0024,0.0159,0.0024,0.0159,0.0048,0.0159
Fridge_2015-04-01_01,Fridge,Appliance1,Base,2015-04-01 16:46:00,2015-04-01 17:14:00,28.0,961.32,False,Appliance1,Appliance1 (Fridge),2015-04,0.0048,0.016,0.0048,0.016,0.0048,0.016
Fridge_2015-04-01_02,Fridge,Appliance1,Base,2015-04-01 18:30:00,2015-04-01 18:58:00,28.0,947.6,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0158,0.0047,0.0158,0.0047,0.0158
Fridge_2015-04-01_03,Fridge,Appliance1,Base,2015-04-01 20:16:00,2015-04-01 20:43:00,27.0,944.9,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0157,0.0024,0.0157,0.0047,0.0157
Fridge_2015-04-01_04,Fridge,Appliance1,Base,2015-04-01 22:00:00,2015-04-01 22:29:00,29.0,981.6,False,Appliance1,Appliance1 (Fridge),2015-04,0.0049,0.0164,0.0049,0.0164,0.0049,0.0164
Fridge_2015-04-01_05,Fridge,Appliance1,Base,2015-04-01 23:40:00,2015-04-02 00:33:00,53.0,1864.4,False,Appliance1,Appliance1 (Fridge),2015-04,0.0091,0.0311,0.0093,0.0311,0.0093,0.0311
Fridge_2015-04-02_01,Fridge,Appliance1,Base,2015-04-02 01:15:00,2015-04-02 01:47:00,32.0,1097.25,False,Appliance1,Appliance1 (Fridge),2015-04,0.0027,0.0183,0.0027,0.0183,0.0055,0.0183
Fridge_2015-04-02_02,Fridge,Appliance1,Base,2015-04-02 02:32:00,2015-04-02 03:01:00,29.0,1033.23,False,Appliance1,Appliance1 (Fridge),2015-04,0.0026,0.0172,0.0026,0.0172,0.0052,0.0172
Fridge_2015-04-02_03,Fridge,Appliance1,Base,2015-04-02 03:51:00,2015-04-02 04:21:00,30.0,1030.2,False,Appliance1,Appliance1 (Fridge),2015-04,0.0026,0.0172,0.0026,0.0172,0.0052,0.0172
Fridge_2015-04-02_04,Fridge,Appliance1,Base,2015-04-02 05:15:00,2015-04-02 05:44:00,29.0,1009.2,False,Appliance1,Appliance1 (Fridge),2015-04,0.0025,0.0168,0.0025,0.0168,0.005,0.0168
Fridge_2015-04-02_05,Fridge,Appliance1,Base,2015-04-02 06:42:00,2015-04-02 07:12:00,30.0,1013.2,False,Appliance1,Appliance1 (Fridge),2015-04,0.0025,0.0169,0.0051,0.0169,0.0051,0.0169
Fridge_2015-04-02_06,Fridge,Appliance1,Base,2015-04-02 08:15:00,2015-04-02 08:44:00,29.0,1007.07,False,Appliance1,Appliance1 (Fridge),2015-04,0.005,0.0168,0.005,0.0168,0.005,0.0168
Fridge_2015-04-02_07,Fridge,Appliance1,Base,2015-04-02 09:52:00,2015-04-02 10:21:00,29.0,1013.58,False,Appliance1,Appliance1 (Fridge),2015-04,0.0051,0.0169,0.0051,0.0169,0.0051,0.0169
Fridge_2015-04-02_08,Fridge,Appliance1,Base,2015-04-02 11:24:00,2015-04-02 11:53:00,29.0,985.0,False,Appliance1,Appliance1 (Fridge),2015-04,0.0049,0.0164,0.0049,0.0164,0.0049,0.0164
Fridge_2015-04-02_09,Fridge,Appliance1,Base,2015-04-02 12:56:00,2015-04-02 13:26:00,30.0,1015.3,False,Appliance1,Appliance1 (Fridge),2015-04,0.0051,0.0169,0.0028,0.0169,0.0051,0.0169
Fridge_2015-04-02_10,Fridge,Appliance1,Base,2015-04-02 14:19:00,2015-04-02 14:48:00,29.0,1122.2,False,Appliance1,Appliance1 (Fridge),2015-04,0.0056,0.0187,0.0028,0.0187,0.0056,0.0187
Fridge_2015-04-02_11,Fridge,Appliance1,Base,2015-04-02 15:51:00,2015-04-02 16:18:00,27.0,958.17,False,Appliance1,Appliance1 (Fridge),2015-04,0.0048,0.016,0.004,0.016,0.0048,0.016
Fridge_2015-04-02_12,Fridge,Appliance1,Base,2015-04-02 17:24:00,2015-04-02 17:52:00,28.0,949.3,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0158,0.0047,0.0158,0.0047,0.0158
Fridge_2015-04-02_13,Fridge,Appliance1,Base,2015-04-02 18:59:00,2015-04-02 19:26:00,27.0,937.82,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0156,0.0047,0.0156,0.0047,0.0156
Fridge_2015-04-02_14,Fridge,Appliance1,Base,2015-04-02 20:21:00,2015-04-02 20:48:00,27.0,936.97,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0156,0.0023,0.0156,0.0047,0.0156
Fridge_2015-04-02_15,Fridge,Appliance1,Base,2015-04-02 21:48:00,2015-04-02 22:19:00,31.0,1167.78,False,Appliance1,Appliance1 (Fridge),2015-04,0.0058,0.0195,0.0046,0.0195,0.0058,0.0195
Fridge_2015-04-02_16,Fridge,Appliance1,Base,2015-04-02 23:12:00,2015-04-02 23:40:00,28.0,962.71,False,Appliance1,Appliance1 (Fridge),2015-04,0.0048,0.016,0.0048,0.016,0.0048,0.016
Fridge_2015-04-03_01,Fridge,Appliance1,Base,2015-04-03 00:43:00,2015-04-03 01:10:00,27.0,932.0,False,Appliance1,Appliance1 (Fridge),2015-04,0.0023,0.0155,0.0038,0.0155,0.0047,0.0155
Fridge_2015-04-07_01,Fridge,Appliance1,Base,2015-04-07 11:07:00,2015-04-07 11:32:00,25.0,902.5,False,Appliance1,Appliance1 (Fridge),2015-04,0.0045,0.015,0.0045,0.015,0.0045,0.015
Fridge_2015-04-07_02,Fridge,Appliance1,Base,2015-04-07 12:33:00,2015-04-07 12:58:00,25.0,974.49,False,Appliance1,Appliance1 (Fridge),2015-04,0.0049,0.0162,0.0049,0.0162,0.0049,0.0162
Fridge_2015-04-07_03,Fridge,Appliance1,Base,2015-04-07 13:59:00,2015-04-07 14:24:00,25.0,895.78,False,Appliance1,Appliance1 (Fridge),2015-04,0.0045,0.0149,0.0022,0.0149,0.0045,0.0149
Fridge_2015-04-07_04,Fridge,Appliance1,Base,2015-04-07 15:17:00,2015-04-07 15:48:00,31.0,1038.81,False,Appliance1,Appliance1 (Fridge),2015-04,0.0052,0.0173,0.0026,0.0173,0.0052,0.0173
Fridge_2015-04-07_05,Fridge,Appliance1,Base,2015-04-07 16:48:00,2015-04-07 17:12:00,24.0,869.9,False,Appliance1,Appliance1 (Fridge),2015-04,0.0043,0.0145,0.0043,0.0145,0.0043,0.0145
Fridge_2015-04-07_06,Fridge,Appliance1,Base,2015-04-07 18:12:00,2015-04-07 18:37:00,25.0,883.83,False,Appliance1,Appliance1 (Fridge),2015-04,0.0044,0.0147,0.0044,0.0147,0.0044,0.0147
Fridge_2015-04-07_07,Fridge,Appliance1,Base,2015-04-07 19:38:00,2015-04-07 20:02:00,24.0,841.94,False,Appliance1,Appliance1 (Fridge),2015-04,0.0042,0.014,0.004,0.014,0.0042,0.014
Fridge_2015-04-07_08,Fridge,Appliance1,Base,2015-04-07 21:04:00,2015-04-07 21:30:00,26.0,912.27,False,Appliance1,Appliance1 (Fridge),2015-04,0.0046,0.0152,0.0023,0.0152,0.0046,0.0152
Fridge_2015-04-07_09,Fridge,Appliance1,Base,2015-04-07 22:31:00,2015-04-07 22:57:00,26.0,905.19,False,Appliance1,Appliance1 (Fridge),2015-04,0.0045,0.0151,0.0045,0.0151,0.0045,0.0151
Fridge_2015-04-08_01,Fridge,Appliance1,Base,2015-04-08 00:01:00,2015-04-08 00:31:00,30.0,1053.71,False,Appliance1,Appliance1 (Fridge),2015-04,0.0052,0.0176,0.0053,0.0176,0.0053,0.0176
Fridge_2015-04-08_02,Fridge,Appliance1,Base,2015-04-08 01:26:00,2015-04-08 01:53:00,27.0,945.68,False,Appliance1,Appliance1 (Fridge),2015-04,0.0024,0.0158,0.0024,0.0158,0.0047,0.0158
Fridge_2015-04-08_03,Fridge,Appliance1,Base,2015-04-08 02:52:00,2015-04-08 03:19:00,27.0,940.14,False,Appliance1,Appliance1 (Fridge),2015-04,0.0024,0.0157,0.0024,0.0157,0.0047,0.0157
Fridge_2015-04-08_04,Fridge,Appliance1,Base,2015-04-08 04:15:00,2015-04-08 04:42:00,27.0,940.17,False,Appliance1,Appliance1 (Fridge),2015-04,0.0024,0.0157,0.0024,0.0157,0.0047,0.0157
Fridge_2015-04-08_05,Fridge,Appliance1,Base,2015-04-08 05:44:00,2015-04-08 06:11:00,27.0,940.75,False,Appliance1,Appliance1 (Fridge),2015-04,0.0024,0.0157,0.0033,0.0157,0.0047,0.0157
Fridge_2015-04-08_06,Fridge,Appliance1,Base,2015-04-08 07:16:00,2015-04-08 07:44:00,28.0,951.48,False,Appliance1,Appliance1 (Fridge),2015-04,0.0036,0.0159,0.0048,0.0159,0.0048,0.0159
Fridge_2015-04-08_07,Fridge,Appliance1,Base,2015-04-08 08:52:00,2015-04-08 09:19:00,27.0,932.03,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0155,0.0047,0.0155,0.0047,0.0155
Fridge_2015-04-08_08,Fridge,Appliance1,Base,2015-04-08 10:23:00,2015-04-08 10:50:00,27.0,947.43,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0158,0.0047,0.0158,0.0047,0.0158
Fridge_2015-04-08_09,Fridge,Appliance1,Base,2015-04-08 11:56:00,2015-04-08 12:23:00,27.0,930.35,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0155,0.0047,0.0155,0.0047,0.0155
Fridge_2015-04-08_10,Fridge,Appliance1,Base,2015-04-08 13:30:00,2015-04-08 13:57:00,27.0,928.04,False,Appliance1,Appliance1 (Fridge),2015-04,0.0046,0.0155,0.0023,0.0155,0.0046,0.0155
Fridge_2015-04-08_11,Fridge,Appliance1,Base,2015-04-08 15:06:00,2015-04-08 15:32:00,26.0,914.56,False,Appliance1,Appliance1 (Fridge),2015-04,0.0046,0.0152,0.0023,0.0152,0.0046,0.0152
Fridge_2015-04-08_12,Fridge,Appliance1,Base,2015-04-08 16:41:00,2015-04-08 17:07:00,26.0,926.19,False,Appliance1,Appliance1 (Fridge),2015-04,0.0046,0.0154,0.0046,0.0154,0.0046,0.0154
Fridge_2015-04-08_13,Fridge,Appliance1,Base,2015-04-08 18:16:00,2015-04-08 18:41:00,25.0,875.85,False,Appliance1,Appliance1 (Fridge),2015-04,0.0044,0.0146,0.0044,0.0146,0.0044,0.0146
Fridge_2015-04-08_14,Fridge,Appliance1,Base,2015-04-08 19:49:00,2015-04-08 20:15:00,26.0,934.65,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0156,0.0033,0.0156,0.0047,0.0156
Fridge_2015-04-08_15,Fridge,Appliance1,Base,2015-04-08 21:23:00,2015-04-08 21:49:00,26.0,954.33,False,Appliance1,Appliance1 (Fridge),2015-04,0.0048,0.0159,0.0024,0.0159,0.0048,0.0159
Fridge_2015-04-08_16,Fridge,Appliance1,Base,2015-04-08 22:56:00,2015-04-08 23:24:00,28.0,938.48,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0156,0.0047,0.0156,0.0047,0.0156
Fridge_2015-04-09_01,Fridge,Appliance1,Base,2015-04-09 00:33:00,2015-04-09 01:00:00,27.0,963.46,False,Appliance1,Appliance1 (Fridge),2015-04,0.0024,0.0161,0.0048,0.0161,0.0048,0.0161
Fridge_2015-04-09_02,Fridge,Appliance1,Base,2015-04-09 02:11:00,2015-04-09 02:39:00,28.0,964.25,False,Appliance1,Appliance1 (Fridge),2015-04,0.0024,0.0161,0.0024,0.0161,0.0048,0.0161
Fridge_2015-04-09_03,Fridge,Appliance1,Base,2015-04-09 03:37:00,2015-04-09 04:05:00,28.0,963.18,False,Appliance1,Appliance1 (Fridge),2015-04,0.0024,0.0161,0.0024,0.0161,0.0048,0.0161
Fridge_2015-04-09_04,Fridge,Appliance1,Base,2015-04-09 05:15:00,2015-04-09 05:43:00,28.0,975.13,False,Appliance1,Appliance1 (Fridge),2015-04,0.0024,0.0163,0.0024,0.0163,0.0049,0.0163
Fridge_2015-04-09_05,Fridge,Appliance1,Base,2015-04-09 06:55:00,2015-04-09 07:24:00,29.0,981.33,False,Appliance1,Appliance1 (Fridge),2015-04,0.0025,0.0164,0.0049,0.0164,0.0049,0.0164
Fridge_2015-04-09_06,Fridge,Appliance1,Base,2015-04-09 08:38:00,2015-04-09 09:05:00,27.0,900.54,False,Appliance1,Appliance1 (Fridge),2015-04,0.0045,0.015,0.0045,0.015,0.0045,0.015
Fridge_2015-04-09_07,Fridge,Appliance1,Base,2015-04-09 10:18:00,2015-04-09 10:45:00,27.0,932.75,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0155,0.0047,0.0155,0.0047,0.0155
Fridge_2015-04-09_08,Fridge,Appliance1,Base,2015-04-09 11:56:00,2015-04-09 12:23:00,27.0,933.74,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0156,0.0047,0.0156,0.0047,0.0156
Fridge_2015-04-09_09,Fridge,Appliance1,Base,2015-04-09 13:27:00,2015-04-09 14:00:00,33.0,1183.28,False,Appliance1,Appliance1 (Fridge),2015-04,0.0059,0.0197,0.003,0.0197,0.0059,0.0197
Fridge_2015-04-09_10,Fridge,Appliance1,Base,2015-04-09 15:00:00,2015-04-09 15:26:00,26.0,912.69,False,Appliance1,Appliance1 (Fridge),2015-04,0.0046,0.0152,0.0023,0.0152,0.0046,0.0152
Fridge_2015-04-09_11,Fridge,Appliance1,Base,2015-04-09 16:28:00,2015-04-09 16:56:00,28.0,1002.74,False,Appliance1,Appliance1 (Fridge),2015-04,0.005,0.0167,0.005,0.0167,0.005,0.0167
Fridge_2015-04-09_12,Fridge,Appliance1,Base,2015-04-09 17:57:00,2015-04-09 18:20:00,23.0,106.08,False,Appliance1,Appliance1 (Fridge),2015-04,0.0005,0.0018,0.0005,0.0018,0.0005,0.0018
Fridge_2015-04-09_13,Fridge,Appliance1,Base,2015-04-09 19:21:00,2015-04-09 19:45:00,24.0,846.36,False,Appliance1,Appliance1 (Fridge),2015-04,0.0042,0.0141,0.0042,0.0141,0.0042,0.0141
Fridge_2015-04-09_14,Fridge,Appliance1,Base,2015-04-09 20:42:00,2015-04-09 21:07:00,25.0,870.88,False,Appliance1,Appliance1 (Fridge),2015-04,0.0044,0.0145,0.0022,0.0145,0.0044,0.0145
Fridge_2015-04-09_15,Fridge,Appliance1,Base,2015-04-09 22:01:00,2015-04-09 22:26:00,25.0,901.49,False,Appliance1,Appliance1 (Fridge),2015-04,0.0045,0.015,0.0045,0.015,0.0045,0.015
Fridge_2015-04-09_16,Fridge,Appliance1,Base,2015-04-09 23:22:00,2015-04-09 23:47:00,25.0,879.99,False,Appliance1,Appliance1 (Fridge),2015-04,0.0044,0.0147,0.0044,0.0147,0.0044,0.0147
Fridge_2015-04-10_01,Fridge,Appliance1,Base,2015-04-10 00:39:00,2015-04-10 01:03:00,24.0,860.03,False,Appliance1,Appliance1 (Fridge),2015-04,0.0022,0.0143,0.004,0.0143,0.0043,0.0143
Fridge_2015-04-10_02,Fridge,Appliance1,Base,2015-04-10 02:00:00,2015-04-10 02:24:00,24.0,847.69,False,Appliance1,Appliance1 (Fridge),2015-04,0.0021,0.0141,0.0021,0.0141,0.0042,0.0141
Fridge_2015-04-10_03,Fridge,Appliance1,Base,2015-04-10 03:23:00,2015-04-10 03:49:00,26.0,904.79,False,Appliance1,Appliance1 (Fridge),2015-04,0.0023,0.0151,0.0023,0.0151,0.0045,0.0151
Fridge_2015-04-10_04,Fridge,Appliance1,Base,2015-04-10 04:50:00,2015-04-10 05:15:00,25.0,886.62,False,Appliance1,Appliance1 (Fridge),2015-04,0.0022,0.0148,0.0022,0.0148,0.0044,0.0148
Fridge_2015-04-10_05,Fridge,Appliance1,Base,2015-04-10 06:17:00,2015-04-10 06:44:00,27.0,924.87,False,Appliance1,Appliance1 (Fridge),2015-04,0.0023,0.0154,0.0046,0.0154,0.0046,0.0154
Fridge_2015-04-10_06,Fridge,Appliance1,Base,2015-04-10 07:47:00,2015-04-10 08:13:00,26.0,919.96,False,Appliance1,Appliance1 (Fridge),2015-04,0.0046,0.0153,0.0046,0.0153,0.0046,0.0153
Fridge_2015-04-10_07,Fridge,Appliance1,Base,2015-04-10 09:18:00,2015-04-10 09:44:00,26.0,896.95,False,Appliance1,Appliance1 (Fridge),2015-04,0.0045,0.0149,0.0045,0.0149,0.0045,0.0149
Fridge_2015-04-10_08,Fridge,Appliance1,Base,2015-04-10 10:37:00,2015-04-10 11:02:00,25.0,953.17,False,Appliance1,Appliance1 (Fridge),2015-04,0.0048,0.0159,0.0048,0.0159,0.0048,0.0159
Fridge_2015-04-10_09,Fridge,Appliance1,Base,2015-04-10 12:01:00,2015-04-10 12:25:00,24.0,831.12,False,Appliance1,Appliance1 (Fridge),2015-04,0.0042,0.0139,0.0042,0.0139,0.0042,0.0139
Fridge_2015-04-10_10,Fridge,Appliance1,Base,2015-04-10 13:25:00,2015-04-10 13:48:00,23.0,858.17,False,Appliance1,Appliance1 (Fridge),2015-04,0.0043,0.0143,0.0021,0.0143,0.0043,0.0143
Fridge_2015-04-10_11,Fridge,Appliance1,Base,2015-04-10 14:47:00,2015-04-10 15:11:00,24.0,835.78,False,Appliance1,Appliance1 (Fridge),2015-04,0.0042,0.0139,0.0021,0.0139,0.0042,0.0139
Fridge_2015-04-10_12,Fridge,Appliance1,Base,2015-04-10 16:10:00,2015-04-10 16:33:00,23.0,819.61,False,Appliance1,Appliance1 (Fridge),2015-04,0.0041,0.0137,0.0041,0.0137,0.0041,0.0137
Fridge_2015-04-10_13,Fridge,Appliance1,Base,2015-04-10 17:31:00,2015-04-10 17:56:00,25.0,864.4,False,Appliance1,Appliance1 (Fridge),2015-04,0.0043,0.0144,0.0043,0.0144,0.0043,0.0144
Fridge_2015-04-10_14,Fridge,Appliance1,Base,2015-04-10 18:56:00,2015-04-10 19:19:00,23.0,825.25,False,Appliance1,Appliance1 (Fridge),2015-04,0.0041,0.0138,0.0041,0.0138,0.0041,0.0138
Fridge_2015-04-10_15,Fridge,Appliance1,Base,2015-04-10 20:02:00,2015-04-10 20:32:00,30.0,1067.75,False,Appliance1,Appliance1 (Fridge),2015-04,0.0053,0.0178,0.0027,0.0178,0.0053,0.0178
Fridge_2015-04-10_16,Fridge,Appliance1,Base,2015-04-10 21:19:00,2015-04-10 21:42:00,23.0,847.74,False,Appliance1,Appliance1 (Fridge),2015-04,0.0042,0.0141,0.0021,0.0141,0.0042,0.0141
Fridge_2015-04-10_17,Fridge,Appliance1,Base,2015-04-10 22:30:00,2015-04-10 22:56:00,26.0,895.67,False,Appliance1,Appliance1 (Fridge),2015-04,0.0045,0.0149,0.0045,0.0149,0.0045,0.0149
Fridge_2015-04-10_18,Fridge,Appliance1,Base,2015-04-10 23:46:00,2015-04-11 00:10:00,24.0,934.44,False,Appliance1,Appliance1 (Fridge),2015-04,0.0047,0.0156,0.0047,0.0156,0.0047,0.0156
Fridge_2015-04-11_01,Fridge,Appliance1,Base,2015-04-11 00:57:00,2015-04-11 01:21:00,24.0,862.07,False,Appliance1,Appliance1 (Fridge),2015-04,0.0022,0.0144,0.0024,0.0144,0.0043,0.0144
Fridge_2015-04-11_02,Fridge,Appliance1,Base,2015-04-11 02:08:00,2015-04-11 02:33:00,25.0,898.62,False,Appliance1,Appliance1 (Fridge),2015-04,0.0022,0.015,0.0022,0.015,0.0045,0.015
Fridge_2015-04-11_03,Fridge,Appliance1,Base,2015-04-11 03:23:00,2015-04-11 03:48:00,25.0,882.12,False,Appliance1,Appliance1 (Fridge),2015-04,0.0022,0.0147,0.0022,0.0147,0.0044,0.0147
Fridge_2015-04-11_04,Fridge,Appliance1,Base,2015-04-11 04:40:00,2015-04-11 05:05:00,25.0,880.97,False,Appliance1,Appliance1 (Fridge),2015-04,0.0022,0.0147,0.0022,0.0147,0.0044,0.0147
Fridge_2015-04-11_05,Fridge,Appliance1,Base,2015-04-11 05:59:00,2015-04-11 06:24:00,25.0,950.99,False,Appliance1,Appliance1 (Fridge),2015-04,0.0024,0.0158,0.0045,0.0158,0.0048,0.0158
Fridge_2015-04-11_06,Fridge,Appliance1,Base,2015-04-11 07:19:00,2015-04-11 07:44:00,25.0,894.72,False,Appliance1,Appliance1 (Fridge),2015-04,0.0035,0.0149,0.0045,0.0149,0.0045,0.0149
Fridge_2015-04-11_07,Fridge,Appliance1,Base,2015-04-11 08:41:00,2015-04-11 09:04:00,23.0,831.61,False,Appliance1,Appliance1 (Fridge),2015-04,0.0042,0.0139,0.0042,0.0139,0.0042,0.0139
Fridge_2015-04-11_08,Fridge,Appliance1,Base,2015-04-11 10:00:00,2015-04-11 10:24:00,24.0,872.36,False,Appliance1,Appliance1 (Fridge),2015-04,0.0044,0.0145,0.0044,0.0145,0.0044,0.0145
Fridge_2015-04-11_09,Fridge,Appliance1,Base,2015-04-11 11:21:00,2015-04-11 11:46:00,25.0,834.78,False,Appliance1,Appliance1 (Fridge),2015-04,0.0042,0.0139,0.0042,0.0139,0.0042,0.0139
Fridge_2015-04-11_10,Fridge,Appliance1,Base,2015-04-11 12:44:00,2015-04-11 13:09:00,25.0,873.61,False,Appliance1,Appliance1 (Fridge),2015-04,0.0044,0.0146,0.0036,0.0146,0.0044,0.0146
Fridge_2015-04-11_11,Fridge,Appliance1,Base,2015-04-11 13:57:00,2015-04-11 14:21:00,24.0,892.38,False,Appliance1,Appliance1 (Fridge),2015-04,0.0045,0.0149,0.0022,0.0149,0.0045,0.0149
Fridge_2015-04-11_12,Fridge,Appliance1,Base,2015-04-11 15:17:00,2015-04-11 15:40:00,23.0,959.76,False,Appliance1,Appliance1 (Fridge),2015-04,0.0048,0.016,0.0024,0.016,0.0048,0.016
Fridge_2015-04-11_13,Fridge,Appliance1,Base,2015-04-11 16:35:00,2015-04-11 16:59:00,24.0,905.73,False,Appliance1,Appliance1 (Fridge),2015-04,0.0045,0.0151,0.0045,0.0151,0.0045,0.0151
Fridge_2015-04-11_14,Fridge,Appliance1,Base,2015-04-11 17:56:00,2015-04-11 18:20:00,24.0,874.94,False,Appliance1,Appliance1 (Fridge),2015-04,0.0044,0.0146,0.0044,0.0146,0.0044,0.0146
Fridge_2015-04-11_15,Fridge,Appliance1,Base,2015-04-11 19:17:00,2015-04-11 19:44:00,27.0,892.04,False,Appliance1,Appliance1 (Fridge),2015-04,0.0045,0.0149,0.0045,0.0149,0.0045,0.0149
Fridge_2015-04-11_16,Fridge,Appliance1,Base,2015-04-11 20:41:00,2015-04-11 21:09:00,28.0,969.59,False,Appliance1,Appliance1 (Fridge),2015-04,0.0048,0.0162,0.0024,0.0162,0.0048,0.0162
Fridge_2015-04-11_17,Fridge,Appliance1,Base,2015-04-11 22:00:00,2015-04-11 22:24:00,24.0,862.3,False,Appliance1,Appliance1 (Fridge),2015-04,0.0043,0.0144,0.0043,0.0144,0.0043,0.0144
Fridge_2015-04-11_18,Fridge,Appliance1,Base,2015-04-11 23:20:00,2015-04-11 23:44:00,24.0,843.44,False,Appliance1,Appliance1 (Fridge),2015-04,0.0042,0.0141,0.0042,0.0141,0.0042,0.0141
Fridge_2015-04-12_01,Fridge,Appliance1,Base,2015-04-12 00:41:00,2015-04-12 01:04:00,23.0,838.39,False,Appliance1,Appliance1 (Fridge),2015-04,0.0021,0.014,0.0038,0.014,0.0042,0.014
Fridge_2015-04-12_02,Fridge,Appliance1,Base,2015-04-12 02:02:00,2015-04-12 02:27:00,25.0,877.15,False,Appliance1,Appliance1 (Fridge),2015-04,0.0022,0.0146,0.0022,0.0146,0.0044,0.0146
Fridge_2015-04-12_03,Fridge,Appliance1,Base,2015-04-12 03:27:00,2015-04-12 03:53:00,26.0,921.92,False,Appliance1,Appliance1 (Fridge),2015-04,0.0023,0.0154,0.0023,0.0154,0.0046,0.0154
Fridge_2015-04-12_04,Fridge,Appliance1,Base,2015-04-12 04:54:00,2015-04-12 05:20:00,26.0,901.82,False,Appliance1,Appliance1 (Fridge),2015-04,0.0023,0.015,0.0023,0.015,0.0045,0.015
Fridge_2015-04-12_05,Fridge,Appliance1,Base,2015-04-12 06:23:00,2015-04-12 06:49:00,26.0,911.16,False,Appliance1,Appliance1 (Fridge),2015-04,0.0023,0.0152,0.0046,0.0152,0.0046,0.0152
Fridge_2015-04-12_06,Fridge,Appliance1,Base,2015-04-12 07:53:00,2015-04-12 08:18:00,25.0,568.64,False,Appliance1,Appliance1 (Fridge),2015-04,0.0028,0.0095,0.0028,0.0095,0.0028,0.0095
Fridge_2015-04-12_07,Fridge,Appliance1,Base,2015-04-12 09:23:00,2015-04-12 09:49:00,26.0,963.92,False,Appliance1,Appliance1 (Fridge),2015-04,0.0048,0.0161,0.0048,0.0161,0.0048,0.0161
Fridge_2015-04-12_08,Fridge,Appliance1,Base,2015-04-12 10:48:00,2015-04-12 11:12:00,24.0,843.92,False,Appliance1,Appliance1 (Fridge),2015-04,0.0042,0.0141,0.0042,0.0141,0.0042,0.0141
Fridge_2015-04-12_09,Fridge,Appliance1,Base,2015-04-12 12:13:00,2015-04-12 12:38:00,25.0,855.5,False,Appliance1,Appliance1 (Fridge),2015-04,0.0043,0.0143,0.0043,0.0143,0.0043,0.0143
