event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,appliance_id,label,month,cost_Economy_7,energy_Economy_7,cost_Economy_10,energy_Economy_10,cost_Standard,energy_Standard
Fridge-Freezer_2014-03-16_19,Fridge-Freezer,Appliance1,Base,2014-03-16 23:51:00,2014-03-17 00:20:00,29.0,2163.17,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0108,0.0361,0.0108,0.0361,0.0108,0.0361
Fridge-Freezer_2014-03-17_01,Fridge-Freezer,Appliance1,Base,2014-03-17 01:14:00,2014-03-17 01:41:00,27.0,1938.27,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0048,0.0323,0.0048,0.0323,0.0097,0.0323
Fridge-Freezer_2014-03-17_02,Fridge-Freezer,Appliance1,Base,2014-03-17 02:37:00,2014-03-17 03:06:00,29.0,2114.71,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0053,0.0352,0.0053,0.0352,0.0106,0.0352
Fridge-Freezer_2014-03-17_03,Fridge-Freezer,Appliance1,Base,2014-03-17 04:08:00,2014-03-17 04:37:00,29.0,2164.57,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0054,0.0361,0.0054,0.0361,0.0108,0.0361
Fridge-Freezer_2014-03-17_04,Fridge-Freezer,Appliance1,Base,2014-03-17 05:44:00,2014-03-17 06:13:00,29.0,2145.52,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0054,0.0358,0.0076,0.0358,0.0107,0.0358
Fridge-Freezer_2014-03-17_05,Fridge-Freezer,Appliance1,Base,2014-03-17 07:23:00,2014-03-17 07:50:00,27.0,2010.41,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0087,0.0335,0.0101,0.0335,0.0101,0.0335
Fridge-Freezer_2014-03-17_06,Fridge-Freezer,Appliance1,Base,2014-03-17 08:59:00,2014-03-17 09:27:00,28.0,2067.4,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0103,0.0345,0.0103,0.0345,0.0103,0.0345
Fridge-Freezer_2014-03-17_07,Fridge-Freezer,Appliance1,Base,2014-03-17 10:33:00,2014-03-17 10:59:00,26.0,1961.33,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0098,0.0327,0.0098,0.0327,0.0098,0.0327
Fridge-Freezer_2014-03-17_08,Fridge-Freezer,Appliance1,Base,2014-03-17 11:49:00,2014-03-17 12:14:00,25.0,1804.69,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.009,0.0301,0.009,0.0301,0.009,0.0301
Fridge-Freezer_2014-03-17_09,Fridge-Freezer,Appliance1,Base,2014-03-17 13:11:00,2014-03-17 13:34:00,23.0,1680.14,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0084,0.028,0.0042,0.028,0.0084,0.028
Fridge-Freezer_2014-03-17_10,Fridge-Freezer,Appliance1,Base,2014-03-17 14:33:00,2014-03-17 14:58:00,25.0,1907.85,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0095,0.0318,0.0048,0.0318,0.0095,0.0318
Fridge-Freezer_2014-03-17_11,Fridge-Freezer,Appliance1,Base,2014-03-17 15:55:00,2014-03-17 16:18:00,23.0,1728.99,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0086,0.0288,0.0077,0.0288,0.0086,0.0288
Fridge-Freezer_2014-03-17_12,Fridge-Freezer,Appliance1,Base,2014-03-17 17:17:00,2014-03-17 17:39:00,22.0,1673.53,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0084,0.0279,0.0084,0.0279,0.0084,0.0279
Fridge-Freezer_2014-03-17_13,Fridge-Freezer,Appliance1,Base,2014-03-17 18:40:00,2014-03-17 19:06:00,26.0,1946.5,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0097,0.0324,0.0097,0.0324,0.0097,0.0324
Fridge-Freezer_2014-03-17_14,Fridge-Freezer,Appliance1,Base,2014-03-17 20:09:00,2014-03-17 21:08:00,59.0,4282.87,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0214,0.0714,0.0107,0.0714,0.0214,0.0714
Fridge-Freezer_2014-03-17_15,Fridge-Freezer,Appliance1,Base,2014-03-17 21:47:00,2014-03-17 22:30:00,43.0,3121.19,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0156,0.052,0.0131,0.052,0.0156,0.052
Fridge-Freezer_2014-03-17_16,Fridge-Freezer,Appliance1,Base,2014-03-17 23:16:00,2014-03-17 23:50:00,34.0,2451.99,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0123,0.0409,0.0123,0.0409,0.0123,0.0409
Fridge-Freezer_2014-03-18_01,Fridge-Freezer,Appliance1,Base,2014-03-18 00:44:00,2014-03-18 01:14:00,30.0,2217.82,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0055,0.037,0.0086,0.037,0.0111,0.037
Fridge-Freezer_2014-03-18_02,Fridge-Freezer,Appliance1,Base,2014-03-18 02:14:00,2014-03-18 02:47:00,33.0,2397.11,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.006,0.04,0.006,0.04,0.012,0.04
Fridge-Freezer_2014-03-18_03,Fridge-Freezer,Appliance1,Base,2014-03-18 03:53:00,2014-03-18 04:27:00,34.0,2503.57,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0063,0.0417,0.0063,0.0417,0.0125,0.0417
Fridge-Freezer_2014-03-18_04,Fridge-Freezer,Appliance1,Base,2014-03-18 05:43:00,2014-03-18 06:13:00,30.0,2152.64,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0054,0.0359,0.0076,0.0359,0.0108,0.0359
Fridge-Freezer_2014-03-18_05,Fridge-Freezer,Appliance1,Base,2014-03-18 07:25:00,2014-03-18 07:57:00,32.0,2280.87,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0104,0.038,0.0114,0.038,0.0114,0.038
Fridge-Freezer_2014-03-18_06,Fridge-Freezer,Appliance1,Base,2014-03-18 09:18:00,2014-03-18 09:46:00,28.0,2119.4,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0106,0.0353,0.0106,0.0353,0.0106,0.0353
Fridge-Freezer_2014-03-18_07,Fridge-Freezer,Appliance1,Base,2014-03-18 11:00:00,2014-03-18 11:31:00,31.0,2229.69,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0111,0.0372,0.0111,0.0372,0.0111,0.0372
Fridge-Freezer_2014-03-18_08,Fridge-Freezer,Appliance1,Base,2014-03-18 12:34:00,2014-03-18 12:59:00,25.0,1856.08,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0093,0.0309,0.0093,0.0309,0.0093,0.0309
Fridge-Freezer_2014-03-18_09,Fridge-Freezer,Appliance1,Base,2014-03-18 13:55:00,2014-03-18 14:23:00,28.0,2028.88,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0101,0.0338,0.0051,0.0338,0.0101,0.0338
Fridge-Freezer_2014-03-18_10,Fridge-Freezer,Appliance1,Base,2014-03-18 15:25:00,2014-03-18 15:51:00,26.0,1909.29,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0095,0.0318,0.0048,0.0318,0.0095,0.0318
Fridge-Freezer_2014-03-18_11,Fridge-Freezer,Appliance1,Base,2014-03-18 16:52:00,2014-03-18 17:21:00,29.0,2118.97,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0106,0.0353,0.0106,0.0353,0.0106,0.0353
Fridge-Freezer_2014-03-18_12,Fridge-Freezer,Appliance1,Base,2014-03-18 18:31:00,2014-03-18 19:06:00,35.0,2596.34,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.013,0.0433,0.013,0.0433,0.013,0.0433
Fridge-Freezer_2014-03-18_13,Fridge-Freezer,Appliance1,Base,2014-03-18 20:09:00,2014-03-18 20:42:00,33.0,2362.09,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0118,0.0394,0.0059,0.0394,0.0118,0.0394
Fridge-Freezer_2014-03-18_14,Fridge-Freezer,Appliance1,Base,2014-03-18 21:33:00,2014-03-18 22:11:00,38.0,2768.15,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0138,0.0461,0.0089,0.0461,0.0138,0.0461
Fridge-Freezer_2014-03-18_15,Fridge-Freezer,Appliance1,Base,2014-03-18 23:19:00,2014-03-18 23:51:00,32.0,2319.24,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0116,0.0387,0.0116,0.0387,0.0116,0.0387
Fridge-Freezer_2014-03-19_01,Fridge-Freezer,Appliance1,Base,2014-03-19 01:01:00,2014-03-19 01:27:00,26.0,1936.79,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0048,0.0323,0.0048,0.0323,0.0097,0.0323
Fridge-Freezer_2014-03-19_02,Fridge-Freezer,Appliance1,Base,2014-03-19 02:37:00,2014-03-19 03:07:00,30.0,2241.62,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0056,0.0374,0.0056,0.0374,0.0112,0.0374
Fridge-Freezer_2014-03-19_03,Fridge-Freezer,Appliance1,Base,2014-03-19 04:19:00,2014-03-19 04:48:00,29.0,2146.9,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0054,0.0358,0.0054,0.0358,0.0107,0.0358
Fridge-Freezer_2014-03-19_04,Fridge-Freezer,Appliance1,Base,2014-03-19 06:08:00,2014-03-19 06:37:00,29.0,2133.5,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0053,0.0356,0.0107,0.0356,0.0107,0.0356
Fridge-Freezer_2014-03-19_05,Fridge-Freezer,Appliance1,Base,2014-03-19 07:51:00,2014-03-19 08:17:00,26.0,1982.3,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0099,0.033,0.0099,0.033,0.0099,0.033
Fridge-Freezer_2014-03-19_06,Fridge-Freezer,Appliance1,Base,2014-03-19 09:35:00,2014-03-19 10:24:00,49.0,5551.92,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0278,0.0925,0.0278,0.0925,0.0278,0.0925
Fridge-Freezer_2014-03-19_07,Fridge-Freezer,Appliance1,Base,2014-03-19 10:28:00,2014-03-19 10:51:00,23.0,1784.67,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0089,0.0297,0.0089,0.0297,0.0089,0.0297
Fridge-Freezer_2014-03-19_08,Fridge-Freezer,Appliance1,Base,2014-03-19 11:42:00,2014-03-19 12:02:00,20.0,1553.46,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0078,0.0259,0.0078,0.0259,0.0078,0.0259
Fridge-Freezer_2014-03-19_09,Fridge-Freezer,Appliance1,Base,2014-03-19 13:02:00,2014-03-19 13:23:00,21.0,1663.68,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0083,0.0277,0.0042,0.0277,0.0083,0.0277
Fridge-Freezer_2014-03-19_10,Fridge-Freezer,Appliance1,Base,2014-03-19 14:13:00,2014-03-19 14:36:00,23.0,1766.58,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0088,0.0294,0.0044,0.0294,0.0088,0.0294
Fridge-Freezer_2014-03-19_11,Fridge-Freezer,Appliance1,Base,2014-03-19 15:24:00,2014-03-19 15:45:00,21.0,1598.77,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.008,0.0266,0.004,0.0266,0.008,0.0266
Fridge-Freezer_2014-03-19_12,Fridge-Freezer,Appliance1,Base,2014-03-19 16:33:00,2014-03-19 16:54:00,21.0,1642.91,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0082,0.0274,0.0082,0.0274,0.0082,0.0274
Fridge-Freezer_2014-03-19_13,Fridge-Freezer,Appliance1,Base,2014-03-19 17:44:00,2014-03-19 18:08:00,24.0,1762.69,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0088,0.0294,0.0088,0.0294,0.0088,0.0294
Fridge-Freezer_2014-03-19_14,Fridge-Freezer,Appliance1,Base,2014-03-19 19:05:00,2014-03-19 19:42:00,37.0,2691.98,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0135,0.0449,0.0135,0.0449,0.0135,0.0449
Fridge-Freezer_2014-03-19_15,Fridge-Freezer,Appliance1,Base,2014-03-19 20:23:00,2014-03-19 21:00:00,37.0,2658.2,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0133,0.0443,0.0066,0.0443,0.0133,0.0443
Fridge-Freezer_2014-03-19_16,Fridge-Freezer,Appliance1,Base,2014-03-19 21:58:00,2014-03-19 22:35:00,37.0,2708.66,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0135,0.0451,0.0131,0.0451,0.0135,0.0451
Fridge-Freezer_2014-03-19_17,Fridge-Freezer,Appliance1,Base,2014-03-19 23:43:00,2014-03-20 00:21:00,38.0,2798.65,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.014,0.0466,0.014,0.0466,0.014,0.0466
Fridge-Freezer_2014-03-20_01,Fridge-Freezer,Appliance1,Base,2014-03-20 01:37:00,2014-03-20 02:10:00,33.0,2368.1,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0059,0.0395,0.0059,0.0395,0.0118,0.0395
Fridge-Freezer_2014-03-20_02,Fridge-Freezer,Appliance1,Base,2014-03-20 03:29:00,2014-03-20 04:19:00,50.0,3698.11,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0092,0.0616,0.0092,0.0616,0.0185,0.0616
Fridge-Freezer_2014-03-20_03,Fridge-Freezer,Appliance1,Base,2014-03-20 05:55:00,2014-03-20 06:28:00,33.0,2457.69,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0061,0.041,0.0113,0.041,0.0123,0.041
Fridge-Freezer_2014-03-20_04,Fridge-Freezer,Appliance1,Base,2014-03-20 07:45:00,2014-03-20 08:11:00,26.0,1979.8,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0099,0.033,0.0099,0.033,0.0099,0.033
Fridge-Freezer_2014-03-20_05,Fridge-Freezer,Appliance1,Base,2014-03-20 09:29:00,2014-03-20 10:03:00,34.0,2454.94,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0123,0.0409,0.0123,0.0409,0.0123,0.0409
Fridge-Freezer_2014-03-20_06,Fridge-Freezer,Appliance1,Base,2014-03-20 11:21:00,2014-03-20 11:50:00,29.0,2141.12,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0107,0.0357,0.0107,0.0357,0.0107,0.0357
Fridge-Freezer_2014-03-20_07,Fridge-Freezer,Appliance1,Base,2014-03-20 13:05:00,2014-03-20 13:33:00,28.0,2128.66,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0106,0.0355,0.0053,0.0355,0.0106,0.0355
Fridge-Freezer_2014-03-20_08,Fridge-Freezer,Appliance1,Base,2014-03-20 14:40:00,2014-03-20 15:07:00,27.0,1999.4,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.01,0.0333,0.005,0.0333,0.01,0.0333
Fridge-Freezer_2014-03-20_09,Fridge-Freezer,Appliance1,Base,2014-03-20 16:10:00,2014-03-20 16:37:00,27.0,2030.01,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0102,0.0338,0.0102,0.0338,0.0102,0.0338
Fridge-Freezer_2014-03-20_10,Fridge-Freezer,Appliance1,Base,2014-03-20 17:56:00,2014-03-20 18:24:00,28.0,2104.3,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0105,0.0351,0.0105,0.0351,0.0105,0.0351
Fridge-Freezer_2014-03-20_11,Fridge-Freezer,Appliance1,Base,2014-03-20 19:40:00,2014-03-20 20:24:00,44.0,3234.6,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0162,0.0539,0.0118,0.0539,0.0162,0.0539
Fridge-Freezer_2014-03-20_12,Fridge-Freezer,Appliance1,Base,2014-03-20 21:34:00,2014-03-20 22:26:00,52.0,3820.1,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0191,0.0637,0.0142,0.0637,0.0191,0.0637
Fridge-Freezer_2014-03-20_13,Fridge-Freezer,Appliance1,Base,2014-03-20 23:52:00,2014-03-21 00:31:00,39.0,2858.13,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0143,0.0476,0.0143,0.0476,0.0143,0.0476
Fridge-Freezer_2014-03-21_01,Fridge-Freezer,Appliance1,Base,2014-03-21 02:04:00,2014-03-21 02:52:00,48.0,3451.29,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0086,0.0575,0.0086,0.0575,0.0173,0.0575
Fridge-Freezer_2014-03-21_02,Fridge-Freezer,Appliance1,Base,2014-03-21 04:46:00,2014-03-21 05:36:00,50.0,3705.9,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0093,0.0618,0.0093,0.0618,0.0185,0.0618
Fridge-Freezer_2014-03-21_03,Fridge-Freezer,Appliance1,Base,2014-03-21 07:38:00,2014-03-21 08:36:00,58.0,4231.0,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0212,0.0705,0.0212,0.0705,0.0212,0.0705
Fridge-Freezer_2014-03-21_04,Fridge-Freezer,Appliance1,Base,2014-03-21 10:36:00,2014-03-21 11:19:00,43.0,3188.81,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0159,0.0531,0.0159,0.0531,0.0159,0.0531
Fridge-Freezer_2014-03-21_05,Fridge-Freezer,Appliance1,Base,2014-03-21 12:57:00,2014-03-21 13:32:00,35.0,2608.5,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.013,0.0435,0.0072,0.0435,0.013,0.0435
Fridge-Freezer_2014-03-21_06,Fridge-Freezer,Appliance1,Base,2014-03-21 14:26:00,2014-03-21 15:07:00,41.0,2846.68,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0142,0.0474,0.0071,0.0474,0.0142,0.0474
Fridge-Freezer_2014-03-21_07,Fridge-Freezer,Appliance1,Base,2014-03-21 16:08:00,2014-03-21 16:40:00,32.0,2364.39,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0118,0.0394,0.0118,0.0394,0.0118,0.0394
Fridge-Freezer_2014-03-21_08,Fridge-Freezer,Appliance1,Base,2014-03-21 17:50:00,2014-03-21 18:29:00,39.0,2767.36,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0138,0.0461,0.0138,0.0461,0.0138,0.0461
Fridge-Freezer_2014-03-21_09,Fridge-Freezer,Appliance1,Base,2014-03-21 19:48:00,2014-03-21 20:50:00,62.0,4387.53,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0219,0.0731,0.0133,0.0731,0.0219,0.0731
Fridge-Freezer_2014-03-21_10,Fridge-Freezer,Appliance1,Base,2014-03-21 22:27:00,2014-03-21 23:18:00,51.0,3673.76,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0184,0.0612,0.0184,0.0612,0.0184,0.0612
Fridge-Freezer_2014-03-22_01,Fridge-Freezer,Appliance1,Base,2014-03-22 01:16:00,2014-03-22 02:32:00,76.0,5391.79,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0135,0.0899,0.0135,0.0899,0.027,0.0899
Fridge-Freezer_2014-03-22_02,Fridge-Freezer,Appliance1,Base,2014-03-22 05:03:00,2014-03-22 05:30:00,27.0,1975.26,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0049,0.0329,0.0049,0.0329,0.0099,0.0329
Fridge-Freezer_2014-03-22_03,Fridge-Freezer,Appliance1,Base,2014-03-22 07:48:00,2014-03-22 09:10:00,82.0,5738.09,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0287,0.0956,0.0287,0.0956,0.0287,0.0956
Fridge-Freezer_2014-03-22_04,Fridge-Freezer,Appliance1,Base,2014-03-22 11:37:00,2014-03-22 12:40:00,63.0,4581.33,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0229,0.0764,0.0229,0.0764,0.0229,0.0764
Fridge-Freezer_2014-03-22_05,Fridge-Freezer,Appliance1,Base,2014-03-22 14:02:00,2014-03-22 14:48:00,46.0,3302.41,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0165,0.055,0.0083,0.055,0.0165,0.055
Fridge-Freezer_2014-03-22_06,Fridge-Freezer,Appliance1,Base,2014-03-22 16:24:00,2014-03-22 17:03:00,39.0,2827.5,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0141,0.0471,0.0141,0.0471,0.0141,0.0471
Fridge-Freezer_2014-03-22_07,Fridge-Freezer,Appliance1,Base,2014-03-22 19:05:00,2014-03-22 23:09:00,244.0,16195.86,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.081,0.2699,0.0613,0.2699,0.081,0.2699
Fridge-Freezer_2014-03-23_01,Fridge-Freezer,Appliance1,Base,2014-03-23 01:41:00,2014-03-23 02:08:00,27.0,1949.59,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0049,0.0325,0.0049,0.0325,0.0097,0.0325
Fridge-Freezer_2014-03-23_02,Fridge-Freezer,Appliance1,Base,2014-03-23 04:39:00,2014-03-23 05:07:00,28.0,2016.5,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.005,0.0336,0.005,0.0336,0.0101,0.0336
Fridge-Freezer_2014-03-23_03,Fridge-Freezer,Appliance1,Base,2014-03-23 07:39:00,2014-03-23 08:06:00,27.0,2016.4,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0101,0.0336,0.0101,0.0336,0.0101,0.0336
Fridge-Freezer_2014-03-23_04,Fridge-Freezer,Appliance1,Base,2014-03-23 10:37:00,2014-03-23 11:05:00,28.0,2094.15,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0105,0.0349,0.0105,0.0349,0.0105,0.0349
Fridge-Freezer_2014-03-23_05,Fridge-Freezer,Appliance1,Base,2014-03-23 12:00:00,2014-03-23 12:29:00,29.0,2201.8,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.011,0.0367,0.011,0.0367,0.011,0.0367
Fridge-Freezer_2014-03-23_06,Fridge-Freezer,Appliance1,Base,2014-03-23 13:53:00,2014-03-23 14:09:00,16.0,2571.12,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0129,0.0429,0.0064,0.0429,0.0129,0.0429
Fridge-Freezer_2014-03-23_07,Fridge-Freezer,Appliance1,Base,2014-03-23 14:13:00,2014-03-23 14:45:00,32.0,2504.18,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0125,0.0417,0.0063,0.0417,0.0125,0.0417
Fridge-Freezer_2014-03-23_08,Fridge-Freezer,Appliance1,Base,2014-03-23 15:29:00,2014-03-23 15:53:00,24.0,1822.24,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0091,0.0304,0.0046,0.0304,0.0091,0.0304
Fridge-Freezer_2014-03-23_09,Fridge-Freezer,Appliance1,Base,2014-03-23 16:38:00,2014-03-23 17:07:00,29.0,2126.68,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0106,0.0354,0.0106,0.0354,0.0106,0.0354
Fridge-Freezer_2014-03-23_10,Fridge-Freezer,Appliance1,Base,2014-03-23 17:53:00,2014-03-23 18:47:00,54.0,3864.67,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0193,0.0644,0.0193,0.0644,0.0193,0.0644
Fridge-Freezer_2014-03-23_11,Fridge-Freezer,Appliance1,Base,2014-03-23 19:43:00,2014-03-23 23:47:00,244.0,16406.62,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.082,0.2734,0.0616,0.2734,0.082,0.2734
Fridge-Freezer_2014-03-24_01,Fridge-Freezer,Appliance1,Base,2014-03-24 01:29:00,2014-03-24 05:33:00,244.0,15788.39,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0395,0.2631,0.0395,0.2631,0.0789,0.2631
Fridge-Freezer_2014-03-24_02,Fridge-Freezer,Appliance1,Base,2014-03-24 08:04:00,2014-03-24 08:32:00,28.0,1922.5,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0096,0.032,0.0096,0.032,0.0096,0.032
Fridge-Freezer_2014-03-24_03,Fridge-Freezer,Appliance1,Base,2014-03-24 10:56:00,2014-03-24 11:41:00,45.0,3325.43,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0166,0.0554,0.0166,0.0554,0.0166,0.0554
Fridge-Freezer_2014-03-24_04,Fridge-Freezer,Appliance1,Base,2014-03-24 13:11:00,2014-03-24 13:42:00,31.0,2313.71,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0116,0.0386,0.0058,0.0386,0.0116,0.0386
Fridge-Freezer_2014-03-24_05,Fridge-Freezer,Appliance1,Base,2014-03-24 15:02:00,2014-03-24 15:33:00,31.0,2262.38,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0113,0.0377,0.0057,0.0377,0.0113,0.0377
Fridge-Freezer_2014-03-24_06,Fridge-Freezer,Appliance1,Base,2014-03-24 16:57:00,2014-03-24 17:26:00,29.0,2154.84,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0108,0.0359,0.0108,0.0359,0.0108,0.0359
Fridge-Freezer_2014-03-24_07,Fridge-Freezer,Appliance1,Base,2014-03-24 18:53:00,2014-03-24 19:58:00,65.0,4554.01,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0228,0.0759,0.0228,0.0759,0.0228,0.0759
Fridge-Freezer_2014-03-24_08,Fridge-Freezer,Appliance1,Base,2014-03-24 21:32:00,2014-03-24 22:32:00,60.0,4311.61,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0216,0.0719,0.0163,0.0719,0.0216,0.0719
Fridge-Freezer_2014-03-25_01,Fridge-Freezer,Appliance1,Base,2014-03-25 00:19:00,2014-03-25 01:34:00,75.0,5301.72,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0154,0.0884,0.0208,0.0884,0.0265,0.0884
Fridge-Freezer_2014-03-25_02,Fridge-Freezer,Appliance1,Base,2014-03-25 04:05:00,2014-03-25 04:33:00,28.0,2060.6,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0052,0.0343,0.0052,0.0343,0.0103,0.0343
Fridge-Freezer_2014-03-25_03,Fridge-Freezer,Appliance1,Base,2014-03-25 06:15:00,2014-03-25 07:15:00,60.0,4305.23,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0108,0.0718,0.0215,0.0718,0.0215,0.0718
Fridge-Freezer_2014-03-25_04,Fridge-Freezer,Appliance1,Base,2014-03-25 09:32:00,2014-03-25 10:10:00,38.0,2816.73,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0141,0.0469,0.0141,0.0469,0.0141,0.0469
Fridge-Freezer_2014-03-25_05,Fridge-Freezer,Appliance1,Base,2014-03-25 11:56:00,2014-03-25 12:30:00,34.0,2559.12,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0128,0.0427,0.0128,0.0427,0.0128,0.0427
Fridge-Freezer_2014-03-25_06,Fridge-Freezer,Appliance1,Base,2014-03-25 13:45:00,2014-03-25 14:18:00,33.0,2413.89,False,Appliance1,Appliance1 (Fridge-Freezer),2014-03,0.0121,0.0402,0.006,0.0402,0.0121,0.0402
