appliance_id,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W),event_id,is_reschedulable
Appliance1,Aggregate,Base,2014-10-05 23:22:00,2014-10-06 00:13:00,51.0,4477.86,house2_event_4178,False
Appliance1,Aggregate,Base,2014-10-06 02:08:00,2014-10-06 02:47:00,39.0,3332.25,house2_event_4179,False
Appliance1,Aggregate,Base,2014-10-06 04:41:00,2014-10-06 05:19:00,38.0,3197.9,house2_event_4180,False
Appliance1,Aggregate,Base,2014-10-06 07:07:00,2014-10-06 07:47:00,40.0,3326.4,house2_event_4181,False
Appliance1,Aggregate,Base,2014-10-06 08:48:00,2014-10-06 09:19:00,31.0,2587.21,house2_event_4182,False
Appliance1,Aggregate,Base,2014-10-06 10:59:00,2014-10-06 11:35:00,36.0,2978.41,house2_event_4183,False
Appliance1,Aggregate,Base,2014-10-06 12:34:00,2014-10-06 13:07:00,33.0,2766.78,house2_event_4184,False
Appliance1,Aggregate,Base,2014-10-06 14:36:00,2014-10-06 15:26:00,50.0,4141.88,house2_event_4185,False
Appliance1,Aggregate,Base,2014-10-06 16:33:00,2014-10-06 17:33:00,60.0,5186.73,house2_event_4186,False
Appliance1,Aggregate,Base,2014-10-06 18:38:00,2014-10-06 19:18:00,40.0,3265.58,house2_event_4187,False
Appliance1,Aggregate,Base,2014-10-06 20:17:00,2014-10-06 21:16:00,59.0,5005.13,house2_event_4188,False
Appliance1,Aggregate,Base,2014-10-06 21:56:00,2014-10-06 22:33:00,37.0,3133.52,house2_event_4189,False
Appliance1,Aggregate,Base,2014-10-06 23:38:00,2014-10-07 00:17:00,39.0,3296.92,house2_event_4190,False
Appliance1,Aggregate,Base,2014-10-07 01:29:00,2014-10-07 02:06:00,37.0,3095.57,house2_event_4191,False
Appliance1,Aggregate,Base,2014-10-07 03:22:00,2014-10-07 04:00:00,38.0,3115.44,house2_event_4192,False
Appliance1,Aggregate,Base,2014-10-07 04:01:00,2014-10-07 04:20:00,19.0,2663.57,house2_event_4193,False
Appliance1,Aggregate,Base,2014-10-07 05:22:00,2014-10-07 06:21:00,59.0,5111.32,house2_event_4194,False
Appliance1,Aggregate,Base,2014-10-07 07:28:00,2014-10-07 08:11:00,43.0,3517.18,house2_event_4195,False
Appliance1,Aggregate,Base,2014-10-07 09:05:00,2014-10-07 09:37:00,32.0,2594.56,house2_event_4196,False
Appliance1,Aggregate,Base,2014-10-07 11:03:00,2014-10-07 11:41:00,38.0,3118.71,house2_event_4197,False
Appliance1,Aggregate,Base,2014-10-07 12:54:00,2014-10-07 13:25:00,31.0,2555.18,house2_event_4198,False
Appliance1,Aggregate,Base,2014-10-07 13:55:00,2014-10-07 14:21:00,26.0,2086.09,house2_event_4199,False
Appliance1,Aggregate,Base,2014-10-07 14:45:00,2014-10-07 15:17:00,32.0,2620.4,house2_event_4200,False
Appliance1,Aggregate,Base,2014-10-07 16:11:00,2014-10-07 16:39:00,28.0,2281.52,house2_event_4201,False
Appliance1,Aggregate,Base,2014-10-07 17:30:00,2014-10-07 17:59:00,29.0,2395.07,house2_event_4202,False
Appliance1,Aggregate,Base,2014-10-07 18:47:00,2014-10-07 19:13:00,26.0,2182.5,house2_event_4203,False
Appliance1,Aggregate,Base,2014-10-07 20:00:00,2014-10-07 20:15:00,15.0,2411.1,house2_event_4204,False
Appliance1,Aggregate,Base,2014-10-07 20:24:00,2014-10-07 21:54:00,90.0,7984.64,house2_event_4205,False
Appliance1,Aggregate,Base,2014-10-07 23:02:00,2014-10-07 23:52:00,50.0,4205.56,house2_event_4206,False
Appliance1,Aggregate,Base,2014-10-08 01:08:00,2014-10-08 01:53:00,45.0,3670.89,house2_event_4207,False
Appliance1,Aggregate,Base,2014-10-08 03:17:00,2014-10-08 04:04:00,47.0,3881.33,house2_event_4208,False
Appliance1,Aggregate,Base,2014-10-08 05:39:00,2014-10-08 06:25:00,46.0,3888.0,house2_event_4209,False
Appliance1,Aggregate,Base,2014-10-08 07:26:00,2014-10-08 08:04:00,38.0,3215.39,house2_event_4210,False
Appliance1,Aggregate,Base,2014-10-08 09:40:00,2014-10-08 10:25:00,45.0,3780.98,house2_event_4211,False
Appliance1,Aggregate,Base,2014-10-08 12:16:00,2014-10-08 13:06:00,50.0,4213.06,house2_event_4212,False
Appliance1,Aggregate,Base,2014-10-08 14:09:00,2014-10-08 15:10:00,61.0,5209.12,house2_event_4213,False
Appliance1,Aggregate,Base,2014-10-08 16:17:00,2014-10-08 17:02:00,45.0,3726.33,house2_event_4214,False
Appliance1,Aggregate,Base,2014-10-08 18:02:00,2014-10-08 18:43:00,41.0,3420.46,house2_event_4215,False
Appliance1,Aggregate,Base,2014-10-08 19:50:00,2014-10-08 20:28:00,38.0,3188.29,house2_event_4216,False
Appliance1,Aggregate,Base,2014-10-08 21:48:00,2014-10-08 22:27:00,39.0,3326.66,house2_event_4217,False
Appliance1,Aggregate,Base,2014-10-08 23:55:00,2014-10-09 00:53:00,58.0,5863.94,house2_event_4218,False
Appliance1,Aggregate,Base,2014-10-09 02:06:00,2014-10-09 03:03:00,57.0,4906.63,house2_event_4219,False
Appliance1,Aggregate,Base,2014-10-09 04:48:00,2014-10-09 05:27:00,39.0,3229.52,house2_event_4220,False
Appliance1,Aggregate,Base,2014-10-09 07:15:00,2014-10-09 07:57:00,42.0,3456.07,house2_event_4221,False
Appliance1,Aggregate,Base,2014-10-09 09:16:00,2014-10-09 09:51:00,35.0,2910.42,house2_event_4222,False
Appliance1,Aggregate,Base,2014-10-09 11:26:00,2014-10-09 12:03:00,37.0,3144.73,house2_event_4223,False
Appliance1,Aggregate,Base,2014-10-09 13:31:00,2014-10-09 14:09:00,38.0,3164.91,house2_event_4224,False
Appliance1,Aggregate,Base,2014-10-09 15:27:00,2014-10-09 16:03:00,36.0,3028.69,house2_event_4225,False
Appliance1,Aggregate,Base,2014-10-09 17:23:00,2014-10-09 18:05:00,42.0,3529.54,house2_event_4226,False
Appliance1,Aggregate,Base,2014-10-09 19:10:00,2014-10-09 19:45:00,35.0,2885.63,house2_event_4227,False
Appliance1,Aggregate,Base,2014-10-09 21:05:00,2014-10-09 21:39:00,34.0,2849.3,house2_event_4228,False
Appliance1,Aggregate,Base,2014-10-09 23:09:00,2014-10-09 23:44:00,35.0,2841.16,house2_event_4229,False
Appliance1,Aggregate,Base,2014-10-10 01:21:00,2014-10-10 01:55:00,34.0,2775.5,house2_event_4230,False
Appliance1,Aggregate,Base,2014-10-10 03:35:00,2014-10-10 04:09:00,34.0,2831.15,house2_event_4231,False
Appliance1,Aggregate,Base,2014-10-10 05:53:00,2014-10-10 06:28:00,35.0,2933.22,house2_event_4232,False
Appliance1,Aggregate,Base,2014-10-10 06:36:00,2014-10-10 06:52:00,16.0,2555.53,house2_event_4233,False
Appliance1,Aggregate,Base,2014-10-10 07:47:00,2014-10-10 08:41:00,54.0,4665.13,house2_event_4234,False
Appliance1,Aggregate,Base,2014-10-10 09:52:00,2014-10-10 10:27:00,35.0,2931.23,house2_event_4235,False
Appliance1,Aggregate,Base,2014-10-10 11:43:00,2014-10-10 12:22:00,39.0,3212.78,house2_event_4236,False
Appliance1,Aggregate,Base,2014-10-10 13:31:00,2014-10-10 14:10:00,39.0,3251.51,house2_event_4237,False
Appliance1,Aggregate,Base,2014-10-10 15:01:00,2014-10-10 15:33:00,32.0,2635.1,house2_event_4238,False
Appliance1,Aggregate,Base,2014-10-10 16:31:00,2014-10-10 17:16:00,45.0,3750.63,house2_event_4239,False
Appliance1,Aggregate,Base,2014-10-10 18:17:00,2014-10-10 18:52:00,35.0,3062.33,house2_event_4240,False
Appliance1,Aggregate,Base,2014-10-10 19:52:00,2014-10-10 20:28:00,36.0,3052.96,house2_event_4241,False
Appliance1,Aggregate,Base,2014-10-10 21:20:00,2014-10-10 21:54:00,34.0,2810.38,house2_event_4242,False
Appliance1,Aggregate,Base,2014-10-10 22:58:00,2014-10-10 23:29:00,31.0,2488.45,house2_event_4243,False
Appliance1,Aggregate,Base,2014-10-11 00:44:00,2014-10-11 01:16:00,32.0,2600.66,house2_event_4244,False
Appliance1,Aggregate,Base,2014-10-11 02:34:00,2014-10-11 03:07:00,33.0,2690.29,house2_event_4245,False
Appliance1,Aggregate,Base,2014-10-11 04:34:00,2014-10-11 05:06:00,32.0,2707.26,house2_event_4246,False
Appliance1,Aggregate,Base,2014-10-11 06:37:00,2014-10-11 07:12:00,35.0,2892.97,house2_event_4247,False
Appliance1,Aggregate,Base,2014-10-11 08:21:00,2014-10-11 08:53:00,32.0,2655.02,house2_event_4248,False
Appliance1,Aggregate,Base,2014-10-11 09:41:00,2014-10-11 10:08:00,27.0,2261.52,house2_event_4249,False
Appliance1,Aggregate,Base,2014-10-11 11:25:00,2014-10-11 11:57:00,32.0,2693.87,house2_event_4250,False
Appliance1,Aggregate,Base,2014-10-11 12:34:00,2014-10-11 12:51:00,17.0,2278.43,house2_event_4251,False
Appliance1,Aggregate,Base,2014-10-11 13:00:00,2014-10-11 13:46:00,46.0,4044.64,house2_event_4252,False
Appliance1,Aggregate,Base,2014-10-11 14:57:00,2014-10-11 15:46:00,49.0,4179.86,house2_event_4253,False
Appliance1,Aggregate,Base,2014-10-11 16:55:00,2014-10-11 17:39:00,44.0,3816.88,house2_event_4254,False
Appliance1,Aggregate,Base,2014-10-11 18:29:00,2014-10-11 19:07:00,38.0,3183.27,house2_event_4255,False
Appliance1,Aggregate,Base,2014-10-11 20:03:00,2014-10-11 20:42:00,39.0,3291.75,house2_event_4256,False
Appliance1,Aggregate,Base,2014-10-11 21:52:00,2014-10-11 22:24:00,32.0,2645.4,house2_event_4257,False
Appliance1,Aggregate,Base,2014-10-11 23:41:00,2014-10-12 00:13:00,32.0,2641.95,house2_event_4258,False
Appliance1,Aggregate,Base,2014-10-12 01:19:00,2014-10-12 02:07:00,48.0,4255.15,house2_event_4259,False
Appliance1,Aggregate,Base,2014-10-12 03:25:00,2014-10-12 03:59:00,34.0,2790.49,house2_event_4260,False
Appliance1,Aggregate,Base,2014-10-12 05:27:00,2014-10-12 06:00:00,33.0,2790.76,house2_event_4261,False
Appliance1,Aggregate,Base,2014-10-12 07:32:00,2014-10-12 08:09:00,37.0,3076.14,house2_event_4262,False
Appliance1,Aggregate,Base,2014-10-12 09:19:00,2014-10-12 09:50:00,31.0,2577.83,house2_event_4263,False
Appliance1,Aggregate,Base,2014-10-12 10:25:00,2014-10-12 10:51:00,26.0,2148.73,house2_event_4264,False
Appliance1,Aggregate,Base,2014-10-12 12:00:00,2014-10-12 12:30:00,30.0,2498.01,house2_event_4265,False
Appliance1,Aggregate,Base,2014-10-12 13:46:00,2014-10-12 14:19:00,33.0,2769.83,house2_event_4266,False
Appliance1,Aggregate,Base,2014-10-12 15:43:00,2014-10-12 16:16:00,33.0,2821.31,house2_event_4267,False
Appliance1,Aggregate,Base,2014-10-12 17:00:00,2014-10-12 17:37:00,37.0,3010.52,house2_event_4268,False
Appliance1,Aggregate,Base,2014-10-12 18:27:00,2014-10-12 18:57:00,30.0,2463.46,house2_event_4269,False
Appliance1,Aggregate,Base,2014-10-12 18:58:00,2014-10-12 19:17:00,19.0,2802.87,house2_event_4270,False
Appliance1,Aggregate,Base,2014-10-12 19:44:00,2014-10-12 20:38:00,54.0,4702.85,house2_event_4271,False
Appliance1,Aggregate,Base,2014-10-12 21:23:00,2014-10-12 21:55:00,32.0,2716.54,house2_event_4272,False
Appliance1,Aggregate,Base,2014-10-12 22:40:00,2014-10-12 23:07:00,27.0,2257.03,house2_event_4273,False
Appliance1,Aggregate,Base,2014-10-13 00:01:00,2014-10-13 00:28:00,27.0,2283.69,house2_event_4274,False
Appliance1,Aggregate,Base,2014-10-13 01:26:00,2014-10-13 01:54:00,28.0,2285.6,house2_event_4275,False
Appliance1,Aggregate,Base,2014-10-13 02:58:00,2014-10-13 03:26:00,28.0,2356.27,house2_event_4276,False
Appliance1,Aggregate,Base,2014-10-13 04:35:00,2014-10-13 05:04:00,29.0,2401.5,house2_event_4277,False
Appliance1,Aggregate,Base,2014-10-13 06:19:00,2014-10-13 06:48:00,29.0,2451.95,house2_event_4278,False
Appliance1,Aggregate,Base,2014-10-13 07:48:00,2014-10-13 08:19:00,31.0,2530.86,house2_event_4279,False
Appliance1,Aggregate,Base,2014-10-13 09:34:00,2014-10-13 10:33:00,59.0,4860.55,house2_event_4280,False
Appliance1,Aggregate,Base,2014-10-13 11:29:00,2014-10-13 11:58:00,29.0,2461.87,house2_event_4281,False
Appliance1,Aggregate,Base,2014-10-13 12:48:00,2014-10-13 13:27:00,39.0,3333.44,house2_event_4282,False
Appliance1,Aggregate,Base,2014-10-13 14:11:00,2014-10-13 14:41:00,30.0,2465.89,house2_event_4283,False
Appliance1,Aggregate,Base,2014-10-13 15:33:00,2014-10-13 16:04:00,31.0,2642.48,house2_event_4284,False
Appliance1,Aggregate,Base,2014-10-13 16:55:00,2014-10-13 17:41:00,46.0,3934.2,house2_event_4285,False
Appliance1,Aggregate,Base,2014-10-13 18:30:00,2014-10-13 19:08:00,38.0,3153.8,house2_event_4286,False
Appliance1,Aggregate,Base,2014-10-13 19:35:00,2014-10-13 20:02:00,27.0,2185.37,house2_event_4287,False
Appliance1,Aggregate,Base,2014-10-13 20:31:00,2014-10-13 20:58:00,27.0,2249.33,house2_event_4288,False
Appliance1,Aggregate,Base,2014-10-13 21:43:00,2014-10-13 22:11:00,28.0,2248.28,house2_event_4289,False
Appliance1,Aggregate,Base,2014-10-13 22:12:00,2014-10-13 22:30:00,18.0,2598.34,house2_event_4290,False
Appliance1,Aggregate,Base,2014-10-13 22:47:00,2014-10-13 23:35:00,48.0,4126.47,house2_event_4291,False
Appliance1,Aggregate,Base,2014-10-14 00:39:00,2014-10-14 01:10:00,31.0,2576.37,house2_event_4292,False
Appliance1,Aggregate,Base,2014-10-14 02:23:00,2014-10-14 02:55:00,32.0,2563.03,house2_event_4293,False
Appliance1,Aggregate,Base,2014-10-14 04:17:00,2014-10-14 04:49:00,32.0,2676.25,house2_event_4294,False
Appliance1,Aggregate,Base,2014-10-14 06:19:00,2014-10-14 06:52:00,33.0,2682.0,house2_event_4295,False
Appliance1,Aggregate,Base,2014-10-14 07:53:00,2014-10-14 08:24:00,31.0,2588.94,house2_event_4296,False
Appliance1,Aggregate,Base,2014-10-14 09:44:00,2014-10-14 10:14:00,30.0,2373.36,house2_event_4297,False
Appliance1,Aggregate,Base,2014-10-14 11:33:00,2014-10-14 12:06:00,33.0,2723.16,house2_event_4298,False
Appliance1,Aggregate,Base,2014-10-14 12:56:00,2014-10-14 13:22:00,26.0,2117.35,house2_event_4299,False
Appliance1,Aggregate,Base,2014-10-14 14:23:00,2014-10-14 14:50:00,27.0,2162.67,house2_event_4300,False
Appliance1,Aggregate,Base,2014-10-14 16:08:00,2014-10-14 16:58:00,50.0,4220.01,house2_event_4301,False
Appliance1,Aggregate,Base,2014-10-14 17:57:00,2014-10-14 18:35:00,38.0,3106.07,house2_event_4302,False
Appliance1,Aggregate,Base,2014-10-14 19:11:00,2014-10-14 19:37:00,26.0,2112.23,house2_event_4303,False
Appliance1,Aggregate,Base,2014-10-14 20:29:00,2014-10-14 21:05:00,36.0,3024.27,house2_event_4304,False
Appliance1,Aggregate,Base,2014-10-14 22:07:00,2014-10-14 22:38:00,31.0,2632.01,house2_event_4305,False
Appliance1,Aggregate,Base,2014-10-15 00:00:00,2014-10-15 00:33:00,33.0,2799.85,house2_event_4306,False
Appliance1,Aggregate,Base,2014-10-15 02:03:00,2014-10-15 02:38:00,35.0,2928.37,house2_event_4307,False
Appliance1,Aggregate,Base,2014-10-15 04:11:00,2014-10-15 04:28:00,17.0,2282.64,house2_event_4308,False
Appliance1,Aggregate,Base,2014-10-15 04:36:00,2014-10-15 05:31:00,55.0,4697.25,house2_event_4309,False
Appliance1,Aggregate,Base,2014-10-15 07:05:00,2014-10-15 07:47:00,42.0,3438.52,house2_event_4310,False
Appliance1,Aggregate,Base,2014-10-15 08:55:00,2014-10-15 09:25:00,30.0,2487.2,house2_event_4311,False
Appliance1,Aggregate,Base,2014-10-15 11:07:00,2014-10-15 11:43:00,36.0,3000.33,house2_event_4312,False
Appliance1,Aggregate,Base,2014-10-15 12:45:00,2014-10-15 13:17:00,32.0,2648.68,house2_event_4313,False
Appliance1,Aggregate,Base,2014-10-15 14:10:00,2014-10-15 14:43:00,33.0,2717.02,house2_event_4314,False
Appliance1,Aggregate,Base,2014-10-15 15:43:00,2014-10-15 16:17:00,34.0,2861.42,house2_event_4315,False
Appliance1,Aggregate,Base,2014-10-15 16:59:00,2014-10-15 17:54:00,55.0,4622.19,house2_event_4316,False
Appliance1,Aggregate,Base,2014-10-15 18:39:00,2014-10-15 19:10:00,31.0,2571.61,house2_event_4317,False
Appliance1,Aggregate,Base,2014-10-15 19:54:00,2014-10-15 20:24:00,30.0,2451.07,house2_event_4318,False
Appliance1,Aggregate,Base,2014-10-15 21:09:00,2014-10-15 21:39:00,30.0,2498.77,house2_event_4319,False
Appliance1,Aggregate,Base,2014-10-15 22:29:00,2014-10-15 22:58:00,29.0,2362.13,house2_event_4320,False
Appliance1,Aggregate,Base,2014-10-15 23:48:00,2014-10-16 00:18:00,30.0,2454.91,house2_event_4321,False
Appliance1,Aggregate,Base,2014-10-16 01:16:00,2014-10-16 01:44:00,28.0,2352.87,house2_event_4322,False
Appliance1,Aggregate,Base,2014-10-16 02:48:00,2014-10-16 03:18:00,30.0,2436.58,house2_event_4323,False
Appliance1,Aggregate,Base,2014-10-16 04:29:00,2014-10-16 04:59:00,30.0,2508.29,house2_event_4324,False
Appliance1,Aggregate,Base,2014-10-16 06:15:00,2014-10-16 06:46:00,31.0,2616.4,house2_event_4325,False
Appliance1,Aggregate,Base,2014-10-16 07:39:00,2014-10-16 08:25:00,46.0,3940.09,house2_event_4326,False
Appliance1,Aggregate,Base,2014-10-16 09:19:00,2014-10-16 09:51:00,32.0,2657.06,house2_event_4327,False
Appliance1,Aggregate,Base,2014-10-16 10:14:00,2014-10-16 10:30:00,16.0,2463.74,house2_event_4328,False
Appliance1,Aggregate,Base,2014-10-16 10:50:00,2014-10-16 11:41:00,51.0,4537.02,house2_event_4329,False
Appliance1,Aggregate,Base,2014-10-16 13:05:00,2014-10-16 13:52:00,47.0,4020.08,house2_event_4330,False
Appliance1,Aggregate,Base,2014-10-16 14:43:00,2014-10-16 15:18:00,35.0,2951.72,house2_event_4331,False
Appliance1,Aggregate,Base,2014-10-16 16:18:00,2014-10-16 17:02:00,44.0,3701.74,house2_event_4332,False
Appliance1,Aggregate,Base,2014-10-16 17:38:00,2014-10-16 18:28:00,50.0,4136.61,house2_event_4333,False
Appliance1,Aggregate,Base,2014-10-16 18:59:00,2014-10-16 19:30:00,31.0,2584.55,house2_event_4334,False
Appliance1,Aggregate,Base,2014-10-16 20:06:00,2014-10-16 20:40:00,34.0,2855.62,house2_event_4335,False
Appliance1,Aggregate,Base,2014-10-16 21:23:00,2014-10-16 21:55:00,32.0,2639.13,house2_event_4336,False
Appliance1,Aggregate,Base,2014-10-16 22:48:00,2014-10-16 23:19:00,31.0,2569.38,house2_event_4337,False
Appliance1,Aggregate,Base,2014-10-17 00:17:00,2014-10-17 00:52:00,35.0,2916.74,house2_event_4338,False
Appliance1,Aggregate,Base,2014-10-17 01:52:00,2014-10-17 02:24:00,32.0,2723.0,house2_event_4339,False
Appliance1,Aggregate,Base,2014-10-17 03:28:00,2014-10-17 04:01:00,33.0,2740.78,house2_event_4340,False
Appliance1,Aggregate,Base,2014-10-17 05:08:00,2014-10-17 05:42:00,34.0,2774.83,house2_event_4341,False
Appliance1,Aggregate,Base,2014-10-17 06:53:00,2014-10-17 07:27:00,34.0,2790.85,house2_event_4342,False
Appliance1,Aggregate,Base,2014-10-17 08:02:00,2014-10-17 08:31:00,29.0,2356.87,house2_event_4343,False
Appliance1,Aggregate,Base,2014-10-17 09:23:00,2014-10-17 09:51:00,28.0,2371.06,house2_event_4344,False
Appliance1,Aggregate,Base,2014-10-17 10:42:00,2014-10-17 11:13:00,31.0,2625.48,house2_event_4345,False
Appliance1,Aggregate,Base,2014-10-17 12:03:00,2014-10-17 12:54:00,51.0,5429.79,house2_event_4346,False
Appliance1,Aggregate,Base,2014-10-17 13:03:00,2014-10-17 14:06:00,63.0,5565.61,house2_event_4347,False
Appliance1,Aggregate,Base,2014-10-17 14:43:00,2014-10-17 15:15:00,32.0,2673.7,house2_event_4348,False
Appliance1,Aggregate,Base,2014-10-17 16:04:00,2014-10-17 16:35:00,31.0,2574.66,house2_event_4349,False
Appliance1,Aggregate,Base,2014-10-17 17:33:00,2014-10-17 18:05:00,32.0,2720.08,house2_event_4350,False
Appliance1,Aggregate,Base,2014-10-17 19:10:00,2014-10-17 19:42:00,32.0,2687.14,house2_event_4351,False
Appliance1,Aggregate,Base,2014-10-17 20:52:00,2014-10-17 21:25:00,33.0,2785.99,house2_event_4352,False
Appliance1,Aggregate,Base,2014-10-17 22:38:00,2014-10-17 23:12:00,34.0,2832.88,house2_event_4353,False
Appliance1,Aggregate,Base,2014-10-18 00:27:00,2014-10-18 01:01:00,34.0,2844.5,house2_event_4354,False
Appliance1,Aggregate,Base,2014-10-18 02:17:00,2014-10-18 02:52:00,35.0,2881.11,house2_event_4355,False
Appliance1,Aggregate,Base,2014-10-18 04:10:00,2014-10-18 04:43:00,33.0,2715.6,house2_event_4356,False
Appliance1,Aggregate,Base,2014-10-18 06:04:00,2014-10-18 06:37:00,33.0,2795.84,house2_event_4357,False
Appliance1,Aggregate,Base,2014-10-18 07:56:00,2014-10-18 08:31:00,35.0,2947.07,house2_event_4358,False
Appliance1,Aggregate,Base,2014-10-18 09:53:00,2014-10-18 10:27:00,34.0,2902.82,house2_event_4359,False
Appliance1,Aggregate,Base,2014-10-18 11:48:00,2014-10-18 12:24:00,36.0,3070.37,house2_event_4360,False
Appliance1,Aggregate,Base,2014-10-18 13:45:00,2014-10-18 14:20:00,35.0,2990.63,house2_event_4361,False
Appliance1,Aggregate,Base,2014-10-18 15:41:00,2014-10-18 16:17:00,36.0,3063.99,house2_event_4362,False
Appliance1,Aggregate,Base,2014-10-18 17:40:00,2014-10-18 18:17:00,37.0,3123.71,house2_event_4363,False
Appliance1,Aggregate,Base,2014-10-18 18:36:00,2014-10-18 18:53:00,17.0,2352.7,house2_event_4364,False
Appliance1,Aggregate,Base,2014-10-18 19:10:00,2014-10-18 19:59:00,49.0,4377.1,house2_event_4365,False
Appliance1,Aggregate,Base,2014-10-18 21:30:00,2014-10-18 22:08:00,38.0,3213.06,house2_event_4366,False
Appliance1,Aggregate,Base,2014-10-18 23:35:00,2014-10-19 00:13:00,38.0,3179.79,house2_event_4367,False
Appliance1,Aggregate,Base,2014-10-19 01:39:00,2014-10-19 02:16:00,37.0,3076.95,house2_event_4368,False
Appliance1,Aggregate,Base,2014-10-19 03:42:00,2014-10-19 04:19:00,37.0,3126.01,house2_event_4369,False
Appliance1,Aggregate,Base,2014-10-19 05:46:00,2014-10-19 06:21:00,35.0,2924.84,house2_event_4370,False
Appliance1,Aggregate,Base,2014-10-19 07:49:00,2014-10-19 08:26:00,37.0,3061.69,house2_event_4371,False
Appliance1,Aggregate,Base,2014-10-19 09:51:00,2014-10-19 10:26:00,35.0,3019.94,house2_event_4372,False
Appliance1,Aggregate,Base,2014-10-19 11:42:00,2014-10-19 12:21:00,39.0,3282.14,house2_event_4373,False
Appliance1,Aggregate,Base,2014-10-19 13:36:00,2014-10-19 14:13:00,37.0,3169.74,house2_event_4374,False
Appliance1,Aggregate,Base,2014-10-19 15:29:00,2014-10-19 16:06:00,37.0,3165.85,house2_event_4375,False
Appliance1,Aggregate,Base,2014-10-19 17:23:00,2014-10-19 18:00:00,37.0,3119.11,house2_event_4376,False
Appliance1,Aggregate,Base,2014-10-19 19:19:00,2014-10-19 19:55:00,36.0,3089.93,house2_event_4377,False
Appliance1,Aggregate,Base,2014-10-19 21:11:00,2014-10-19 21:50:00,39.0,3278.35,house2_event_4378,False
Appliance1,Aggregate,Base,2014-10-19 22:29:00,2014-10-19 22:59:00,30.0,2496.76,house2_event_4379,False
Appliance1,Aggregate,Base,2014-10-19 23:46:00,2014-10-20 00:17:00,31.0,2579.05,house2_event_4380,False
Appliance1,Aggregate,Base,2014-10-20 00:37:00,2014-10-20 00:53:00,16.0,2335.52,house2_event_4381,False
Appliance1,Aggregate,Base,2014-10-20 01:01:00,2014-10-20 01:50:00,49.0,4315.56,house2_event_4382,False
Appliance1,Aggregate,Base,2014-10-20 02:55:00,2014-10-20 03:28:00,33.0,2832.48,house2_event_4383,False
Appliance1,Aggregate,Base,2014-10-20 04:37:00,2014-10-20 05:10:00,33.0,2780.64,house2_event_4384,False
Appliance1,Aggregate,Base,2014-10-20 06:23:00,2014-10-20 06:57:00,34.0,2806.84,house2_event_4385,False
Appliance1,Aggregate,Base,2014-10-20 08:08:00,2014-10-20 08:48:00,40.0,3312.22,house2_event_4386,False
Appliance1,Aggregate,Base,2014-10-20 09:31:00,2014-10-20 10:03:00,32.0,2650.42,house2_event_4387,False
Appliance1,Aggregate,Base,2014-10-20 11:03:00,2014-10-20 11:37:00,34.0,2871.21,house2_event_4388,False
Appliance1,Aggregate,Base,2014-10-20 12:49:00,2014-10-20 13:23:00,34.0,2826.68,house2_event_4389,False
Appliance1,Aggregate,Base,2014-10-20 14:38:00,2014-10-20 15:12:00,34.0,2842.9,house2_event_4390,False
Appliance1,Aggregate,Base,2014-10-20 16:15:00,2014-10-20 17:00:00,45.0,3759.51,house2_event_4391,False
Appliance1,Aggregate,Base,2014-10-20 17:48:00,2014-10-20 18:24:00,36.0,2965.59,house2_event_4392,False
Appliance1,Aggregate,Base,2014-10-20 19:24:00,2014-10-20 19:56:00,32.0,2678.92,house2_event_4393,False
Appliance1,Aggregate,Base,2014-10-20 20:47:00,2014-10-20 21:18:00,31.0,2606.5,house2_event_4394,False
Appliance1,Aggregate,Base,2014-10-20 22:01:00,2014-10-20 22:29:00,28.0,2274.6,house2_event_4395,False
Appliance1,Aggregate,Base,2014-10-20 23:19:00,2014-10-20 23:50:00,31.0,2622.57,house2_event_4396,False
Appliance1,Aggregate,Base,2014-10-21 00:54:00,2014-10-21 01:25:00,31.0,2576.95,house2_event_4397,False
Appliance1,Aggregate,Base,2014-10-21 02:34:00,2014-10-21 03:06:00,32.0,2656.37,house2_event_4398,False
Appliance1,Aggregate,Base,2014-10-21 04:18:00,2014-10-21 04:50:00,32.0,2668.64,house2_event_4399,False
Appliance1,Aggregate,Base,2014-10-21 06:06:00,2014-10-21 06:39:00,33.0,2682.53,house2_event_4400,False
Appliance1,Aggregate,Base,2014-10-21 06:41:00,2014-10-21 06:58:00,17.0,2567.01,house2_event_4401,False
Appliance1,Aggregate,Base,2014-10-21 07:27:00,2014-10-21 08:21:00,54.0,4849.73,house2_event_4402,False
Appliance1,Aggregate,Base,2014-10-21 09:17:00,2014-10-21 09:51:00,34.0,2770.26,house2_event_4403,False
Appliance1,Aggregate,Base,2014-10-21 11:00:00,2014-10-21 11:35:00,35.0,2884.17,house2_event_4404,False
Appliance1,Aggregate,Base,2014-10-21 12:47:00,2014-10-21 13:22:00,35.0,2869.87,house2_event_4405,False
Appliance1,Aggregate,Base,2014-10-21 14:16:00,2014-10-21 14:48:00,32.0,2632.85,house2_event_4406,False
Appliance1,Aggregate,Base,2014-10-21 15:45:00,2014-10-21 16:20:00,35.0,2842.28,house2_event_4407,False
Appliance1,Aggregate,Base,2014-10-21 16:58:00,2014-10-21 17:32:00,34.0,2821.3,house2_event_4408,False
Appliance1,Aggregate,Base,2014-10-21 18:08:00,2014-10-21 18:47:00,39.0,3126.64,house2_event_4409,False
