event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable
Fridge_2014-04-03_05,Fridge,Appliance1,Base,2014-04-03 06:13:00,2014-04-03 06:27:00,14.0,557.3,False
Fridge_2014-04-03_06,Fridge,Appliance1,Base,2014-04-03 07:21:00,2014-04-03 07:34:00,13.0,518.66,False
Fridge_2014-04-03_07,Fridge,Appliance1,Base,2014-04-03 08:34:00,2014-04-03 08:46:00,12.0,474.77,False
Fridge_2014-04-03_08,Fridge,Appliance1,Base,2014-04-03 09:45:00,2014-04-03 09:58:00,13.0,551.37,False
Fridge_2014-04-03_09,Fridge,Appliance1,Base,2014-04-03 11:05:00,2014-04-03 11:18:00,13.0,489.17,False
Fridge_2014-04-03_10,Fridge,Appliance1,Base,2014-04-03 12:22:00,2014-04-03 12:34:00,12.0,454.07,False
Fridge_2014-04-03_11,Fridge,Appliance1,Base,2014-04-03 13:35:00,2014-04-03 13:47:00,12.0,491.5,False
Fridge_2014-04-03_12,Fridge,Appliance1,Base,2014-04-03 14:46:00,2014-04-03 15:04:00,18.0,718.66,False
Fridge_2014-04-03_13,Fridge,Appliance1,Base,2014-04-03 15:45:00,2014-04-03 16:01:00,16.0,614.87,False
Fridge_2014-04-03_14,Fridge,Appliance1,Base,2014-04-03 16:44:00,2014-04-03 16:57:00,13.0,527.05,False
Fridge_2014-04-03_15,Fridge,Appliance1,Base,2014-04-03 17:53:00,2014-04-03 18:05:00,12.0,483.19,False
Fridge_2014-04-03_16,Fridge,Appliance1,Base,2014-04-03 19:03:00,2014-04-03 19:15:00,12.0,500.24,False
Fridge_2014-04-03_17,Fridge,Appliance1,Base,2014-04-03 20:15:00,2014-04-03 20:27:00,12.0,517.59,False
Fridge_2014-04-03_18,Fridge,Appliance1,Base,2014-04-03 21:19:00,2014-04-03 21:31:00,12.0,503.44,False
Fridge_2014-04-03_19,Fridge,Appliance1,Base,2014-04-03 22:30:00,2014-04-03 22:42:00,12.0,484.42,False
Fridge_2014-04-03_20,Fridge,Appliance1,Base,2014-04-03 23:44:00,2014-04-03 23:56:00,12.0,687.82,False
Fridge_2014-04-04_01,Fridge,Appliance1,Base,2014-04-04 00:59:00,2014-04-04 01:11:00,12.0,494.95,False
Fridge_2014-04-04_02,Fridge,Appliance1,Base,2014-04-04 02:14:00,2014-04-04 02:27:00,13.0,500.1,False
Fridge_2014-04-04_03,Fridge,Appliance1,Base,2014-04-04 03:31:00,2014-04-04 03:43:00,12.0,479.25,False
Fridge_2014-04-04_04,Fridge,Appliance1,Base,2014-04-04 04:48:00,2014-04-04 05:00:00,12.0,485.24,False
Fridge_2014-04-04_05,Fridge,Appliance1,Base,2014-04-04 06:05:00,2014-04-04 06:19:00,14.0,592.15,False
Fridge_2014-04-04_06,Fridge,Appliance1,Base,2014-04-04 07:05:00,2014-04-04 07:19:00,14.0,593.5,False
Fridge_2014-04-04_07,Fridge,Appliance1,Base,2014-04-04 08:07:00,2014-04-04 08:22:00,15.0,632.5,False
Fridge_2014-04-04_08,Fridge,Appliance1,Base,2014-04-04 09:06:00,2014-04-04 09:18:00,12.0,517.31,False
Fridge_2014-04-04_09,Fridge,Appliance1,Base,2014-04-04 10:11:00,2014-04-04 10:23:00,12.0,509.34,False
Fridge_2014-04-04_10,Fridge,Appliance1,Base,2014-04-04 11:09:00,2014-04-04 11:24:00,15.0,646.56,False
Fridge_2014-04-04_11,Fridge,Appliance1,Base,2014-04-04 12:19:00,2014-04-04 12:32:00,13.0,513.69,False
Fridge_2014-04-04_12,Fridge,Appliance1,Base,2014-04-04 13:28:00,2014-04-04 13:40:00,12.0,505.58,False
Fridge_2014-04-04_13,Fridge,Appliance1,Base,2014-04-04 14:35:00,2014-04-04 14:47:00,12.0,502.47,False
Fridge_2014-04-04_14,Fridge,Appliance1,Base,2014-04-04 15:35:00,2014-04-04 15:49:00,14.0,841.58,False
Fridge_2014-04-04_15,Fridge,Appliance1,Base,2014-04-04 16:30:00,2014-04-04 16:46:00,16.0,713.08,False
Fridge_2014-04-04_16,Fridge,Appliance1,Base,2014-04-04 17:41:00,2014-04-04 17:53:00,12.0,514.44,False
Fridge_2014-04-04_17,Fridge,Appliance1,Base,2014-04-04 18:49:00,2014-04-04 19:02:00,13.0,520.35,False
Fridge_2014-04-04_18,Fridge,Appliance1,Base,2014-04-04 19:58:00,2014-04-04 20:10:00,12.0,519.96,False
Fridge_2014-04-04_19,Fridge,Appliance1,Base,2014-04-04 21:07:00,2014-04-04 21:19:00,12.0,511.82,False
Fridge_2014-04-04_20,Fridge,Appliance1,Base,2014-04-04 22:16:00,2014-04-04 22:28:00,12.0,493.38,False
Fridge_2014-04-04_21,Fridge,Appliance1,Base,2014-04-04 23:28:00,2014-04-04 23:40:00,12.0,501.45,False
Fridge_2014-04-05_01,Fridge,Appliance1,Base,2014-04-05 00:41:00,2014-04-05 00:52:00,11.0,477.2,False
Fridge_2014-04-05_02,Fridge,Appliance1,Base,2014-04-05 01:54:00,2014-04-05 02:06:00,12.0,483.14,False
Fridge_2014-04-05_03,Fridge,Appliance1,Base,2014-04-05 03:09:00,2014-04-05 03:21:00,12.0,496.2,False
Fridge_2014-04-05_04,Fridge,Appliance1,Base,2014-04-05 04:24:00,2014-04-05 04:36:00,12.0,483.8,False
Fridge_2014-04-05_05,Fridge,Appliance1,Base,2014-04-05 05:40:00,2014-04-05 05:52:00,12.0,672.1,False
Fridge_2014-04-05_06,Fridge,Appliance1,Base,2014-04-05 06:42:00,2014-04-05 06:54:00,12.0,495.33,False
Fridge_2014-04-05_07,Fridge,Appliance1,Base,2014-04-05 07:58:00,2014-04-05 08:10:00,12.0,482.8,False
Fridge_2014-04-05_08,Fridge,Appliance1,Base,2014-04-05 09:16:00,2014-04-05 09:28:00,12.0,506.04,False
Fridge_2014-04-05_09,Fridge,Appliance1,Base,2014-04-05 09:59:00,2014-04-05 10:17:00,18.0,748.43,False
Fridge_2014-04-05_10,Fridge,Appliance1,Base,2014-04-05 11:11:00,2014-04-05 11:27:00,16.0,666.27,False
Fridge_2014-04-05_11,Fridge,Appliance1,Base,2014-04-05 12:18:00,2014-04-05 12:30:00,12.0,499.0,False
Fridge_2014-04-05_12,Fridge,Appliance1,Base,2014-04-05 13:25:00,2014-04-05 13:36:00,11.0,461.7,False
Fridge_2014-04-05_13,Fridge,Appliance1,Base,2014-04-05 14:31:00,2014-04-05 14:42:00,11.0,470.1,False
Fridge_2014-04-05_14,Fridge,Appliance1,Base,2014-04-05 15:30:00,2014-04-05 15:44:00,14.0,589.6,False
Fridge_2014-04-05_15,Fridge,Appliance1,Base,2014-04-05 16:35:00,2014-04-05 16:53:00,18.0,759.24,False
Fridge_2014-04-05_16,Fridge,Appliance1,Base,2014-04-05 17:36:00,2014-04-05 17:50:00,14.0,612.7,False
Fridge_2014-04-05_17,Fridge,Appliance1,Base,2014-04-05 18:42:00,2014-04-05 18:55:00,13.0,537.4,False
Fridge_2014-04-05_18,Fridge,Appliance1,Base,2014-04-05 19:46:00,2014-04-05 19:58:00,12.0,483.37,False
Fridge_2014-04-05_19,Fridge,Appliance1,Base,2014-04-05 20:51:00,2014-04-05 21:02:00,11.0,460.8,False
Fridge_2014-04-05_20,Fridge,Appliance1,Base,2014-04-05 21:56:00,2014-04-05 22:07:00,11.0,485.9,False
Fridge_2014-04-05_21,Fridge,Appliance1,Base,2014-04-05 23:03:00,2014-04-05 23:14:00,11.0,470.14,False
Fridge_2014-04-06_01,Fridge,Appliance1,Base,2014-04-06 00:11:00,2014-04-06 00:23:00,12.0,471.0,False
Fridge_2014-04-06_02,Fridge,Appliance1,Base,2014-04-06 01:21:00,2014-04-06 01:32:00,11.0,457.19,False
Fridge_2014-04-06_03,Fridge,Appliance1,Base,2014-04-06 02:31:00,2014-04-06 02:42:00,11.0,558.0,False
Fridge_2014-04-06_04,Fridge,Appliance1,Base,2014-04-06 03:41:00,2014-04-06 03:53:00,12.0,488.6,False
Fridge_2014-04-06_05,Fridge,Appliance1,Base,2014-04-06 04:53:00,2014-04-06 05:05:00,12.0,483.62,False
Fridge_2014-04-06_06,Fridge,Appliance1,Base,2014-04-06 05:44:00,2014-04-06 05:59:00,15.0,607.91,False
Fridge_2014-04-06_07,Fridge,Appliance1,Base,2014-04-06 06:50:00,2014-04-06 07:01:00,11.0,489.03,False
Fridge_2014-04-06_08,Fridge,Appliance1,Base,2014-04-06 07:57:00,2014-04-06 08:09:00,12.0,502.1,False
Fridge_2014-04-06_09,Fridge,Appliance1,Base,2014-04-06 09:06:00,2014-04-06 09:17:00,11.0,467.71,False
Fridge_2014-04-06_10,Fridge,Appliance1,Base,2014-04-06 10:16:00,2014-04-06 10:27:00,11.0,477.2,False
Fridge_2014-04-06_11,Fridge,Appliance1,Base,2014-04-06 11:26:00,2014-04-06 11:38:00,12.0,479.82,False
Fridge_2014-04-06_12,Fridge,Appliance1,Base,2014-04-06 12:38:00,2014-04-06 12:49:00,11.0,446.1,False
Fridge_2014-04-06_13,Fridge,Appliance1,Base,2014-04-06 13:49:00,2014-04-06 14:00:00,11.0,480.48,False
Fridge_2014-04-06_14,Fridge,Appliance1,Base,2014-04-06 15:01:00,2014-04-06 15:24:00,23.0,985.99,False
Fridge_2014-04-06_15,Fridge,Appliance1,Base,2014-04-06 16:14:00,2014-04-06 17:15:00,61.0,2648.06,False
Fridge_2014-04-06_16,Fridge,Appliance1,Base,2014-04-06 17:25:00,2014-04-06 18:09:00,44.0,1875.39,False
Fridge_2014-04-06_17,Fridge,Appliance1,Base,2014-04-06 18:38:00,2014-04-06 19:27:00,49.0,2141.93,False
Fridge_2014-04-06_18,Fridge,Appliance1,Base,2014-04-06 19:53:00,2014-04-06 20:15:00,22.0,930.4,False
Fridge_2014-04-06_19,Fridge,Appliance1,Base,2014-04-06 21:07:00,2014-04-06 21:47:00,40.0,1735.24,False
Fridge_2014-04-06_20,Fridge,Appliance1,Base,2014-04-06 22:23:00,2014-04-06 22:35:00,12.0,464.98,False
Fridge_2014-04-06_21,Fridge,Appliance1,Base,2014-04-06 23:39:00,2014-04-06 23:50:00,11.0,450.61,False
Fridge_2014-04-07_01,Fridge,Appliance1,Base,2014-04-07 00:55:00,2014-04-07 01:06:00,11.0,461.62,False
Fridge_2014-04-07_02,Fridge,Appliance1,Base,2014-04-07 02:11:00,2014-04-07 02:23:00,12.0,479.6,False
Fridge_2014-04-07_03,Fridge,Appliance1,Base,2014-04-07 03:30:00,2014-04-07 03:41:00,11.0,462.69,False
Fridge_2014-04-07_04,Fridge,Appliance1,Base,2014-04-07 04:48:00,2014-04-07 04:59:00,11.0,444.28,False
Fridge_2014-04-07_05,Fridge,Appliance1,Base,2014-04-07 06:06:00,2014-04-07 06:17:00,11.0,444.11,False
Fridge_2014-04-07_06,Fridge,Appliance1,Base,2014-04-07 07:24:00,2014-04-07 07:35:00,11.0,437.98,False
Fridge_2014-04-07_07,Fridge,Appliance1,Base,2014-04-07 08:43:00,2014-04-07 08:54:00,11.0,455.4,False
Fridge_2014-04-07_08,Fridge,Appliance1,Base,2014-04-07 10:03:00,2014-04-07 10:18:00,15.0,403.64,False
Fridge_2014-04-07_09,Fridge,Appliance1,Base,2014-04-07 11:21:00,2014-04-07 11:33:00,12.0,453.92,False
Fridge_2014-04-07_10,Fridge,Appliance1,Base,2014-04-07 12:39:00,2014-04-07 13:02:00,23.0,945.96,False
Fridge_2014-04-07_11,Fridge,Appliance1,Base,2014-04-07 13:57:00,2014-04-07 14:19:00,22.0,869.06,False
Fridge_2014-04-07_12,Fridge,Appliance1,Base,2014-04-07 15:16:00,2014-04-07 15:34:00,18.0,717.01,False
Fridge_2014-04-07_13,Fridge,Appliance1,Base,2014-04-07 16:35:00,2014-04-07 16:46:00,11.0,439.96,False
Fridge_2014-04-07_14,Fridge,Appliance1,Base,2014-04-07 17:46:00,2014-04-07 18:04:00,18.0,721.76,False
Fridge_2014-04-07_15,Fridge,Appliance1,Base,2014-04-07 18:47:00,2014-04-07 19:07:00,20.0,809.62,False
Fridge_2014-04-07_16,Fridge,Appliance1,Base,2014-04-07 20:06:00,2014-04-07 20:20:00,14.0,591.44,False
Fridge_2014-04-07_17,Fridge,Appliance1,Base,2014-04-07 21:18:00,2014-04-07 21:30:00,12.0,483.06,False
Fridge_2014-04-07_18,Fridge,Appliance1,Base,2014-04-07 22:29:00,2014-04-07 22:41:00,12.0,476.75,False
Fridge_2014-04-07_19,Fridge,Appliance1,Base,2014-04-07 23:42:00,2014-04-07 23:54:00,12.0,476.26,False
Fridge_2014-04-08_01,Fridge,Appliance1,Base,2014-04-08 00:57:00,2014-04-08 01:08:00,11.0,466.24,False
Fridge_2014-04-08_02,Fridge,Appliance1,Base,2014-04-08 02:13:00,2014-04-08 02:24:00,11.0,452.45,False
Fridge_2014-04-08_03,Fridge,Appliance1,Base,2014-04-08 03:30:00,2014-04-08 03:42:00,12.0,462.91,False
Fridge_2014-04-08_04,Fridge,Appliance1,Base,2014-04-08 04:49:00,2014-04-08 05:01:00,12.0,446.16,False
Fridge_2014-04-08_05,Fridge,Appliance1,Base,2014-04-08 06:03:00,2014-04-08 06:15:00,12.0,474.94,False
Fridge_2014-04-08_06,Fridge,Appliance1,Base,2014-04-08 06:55:00,2014-04-08 07:12:00,17.0,704.21,False
Fridge_2014-04-08_07,Fridge,Appliance1,Base,2014-04-08 08:05:00,2014-04-08 08:20:00,15.0,618.04,False
Fridge_2014-04-08_08,Fridge,Appliance1,Base,2014-04-08 09:14:00,2014-04-08 09:27:00,13.0,499.61,False
Fridge_2014-04-08_09,Fridge,Appliance1,Base,2014-04-08 10:16:00,2014-04-08 10:29:00,13.0,526.25,False
Fridge_2014-04-08_10,Fridge,Appliance1,Base,2014-04-08 11:23:00,2014-04-08 11:35:00,12.0,482.88,False
Fridge_2014-04-08_11,Fridge,Appliance1,Base,2014-04-08 12:15:00,2014-04-08 12:33:00,18.0,758.34,False
Fridge_2014-04-08_12,Fridge,Appliance1,Base,2014-04-08 13:23:00,2014-04-08 13:39:00,16.0,666.47,False
Fridge_2014-04-08_13,Fridge,Appliance1,Base,2014-04-08 14:36:00,2014-04-08 14:50:00,14.0,605.89,False
Fridge_2014-04-08_14,Fridge,Appliance1,Base,2014-04-08 15:41:00,2014-04-08 15:57:00,16.0,672.14,False
Fridge_2014-04-08_15,Fridge,Appliance1,Base,2014-04-08 16:43:00,2014-04-08 17:04:00,21.0,926.85,False
Fridge_2014-04-08_16,Fridge,Appliance1,Base,2014-04-08 17:58:00,2014-04-08 18:13:00,15.0,641.27,False
Fridge_2014-04-08_17,Fridge,Appliance1,Base,2014-04-08 19:07:00,2014-04-08 19:19:00,12.0,538.49,False
Fridge_2014-04-08_18,Fridge,Appliance1,Base,2014-04-08 20:07:00,2014-04-08 20:20:00,13.0,565.56,False
Fridge_2014-04-08_19,Fridge,Appliance1,Base,2014-04-08 21:08:00,2014-04-08 21:20:00,12.0,507.1,False
Fridge_2014-04-08_20,Fridge,Appliance1,Base,2014-04-08 22:09:00,2014-04-08 22:21:00,12.0,477.94,False
Fridge_2014-04-08_21,Fridge,Appliance1,Base,2014-04-08 23:13:00,2014-04-08 23:25:00,12.0,480.79,False
Fridge_2014-04-09_01,Fridge,Appliance1,Base,2014-04-09 00:18:00,2014-04-09 00:30:00,12.0,490.05,False
Fridge_2014-04-09_02,Fridge,Appliance1,Base,2014-04-09 01:25:00,2014-04-09 01:37:00,12.0,474.47,False
Fridge_2014-04-09_03,Fridge,Appliance1,Base,2014-04-09 02:33:00,2014-04-09 02:45:00,12.0,467.13,False
Fridge_2014-04-09_04,Fridge,Appliance1,Base,2014-04-09 03:42:00,2014-04-09 03:54:00,12.0,457.8,False
Fridge_2014-04-09_05,Fridge,Appliance1,Base,2014-04-09 04:53:00,2014-04-09 05:04:00,11.0,461.89,False
Fridge_2014-04-09_06,Fridge,Appliance1,Base,2014-04-09 06:03:00,2014-04-09 06:16:00,13.0,500.75,False
Fridge_2014-04-09_07,Fridge,Appliance1,Base,2014-04-09 07:05:00,2014-04-09 07:19:00,14.0,567.28,False
Fridge_2014-04-09_08,Fridge,Appliance1,Base,2014-04-09 08:01:00,2014-04-09 08:17:00,16.0,688.63,False
Fridge_2014-04-09_09,Fridge,Appliance1,Base,2014-04-09 09:09:00,2014-04-09 09:22:00,13.0,562.74,False
Fridge_2014-04-09_10,Fridge,Appliance1,Base,2014-04-09 10:11:00,2014-04-09 10:25:00,14.0,567.5,False
Fridge_2014-04-09_11,Fridge,Appliance1,Base,2014-04-09 11:15:00,2014-04-09 11:30:00,15.0,825.89,False
Fridge_2014-04-09_12,Fridge,Appliance1,Base,2014-04-09 12:10:00,2014-04-09 12:26:00,16.0,604.04,False
Fridge_2014-04-09_13,Fridge,Appliance1,Base,2014-04-09 13:20:00,2014-04-09 13:32:00,12.0,516.49,False
Fridge_2014-04-09_14,Fridge,Appliance1,Base,2014-04-09 14:24:00,2014-04-09 14:36:00,12.0,501.84,False
Fridge_2014-04-09_15,Fridge,Appliance1,Base,2014-04-09 15:29:00,2014-04-09 15:40:00,11.0,493.3,False
Fridge_2014-04-09_16,Fridge,Appliance1,Base,2014-04-09 16:25:00,2014-04-09 16:39:00,14.0,626.38,False
Fridge_2014-04-09_17,Fridge,Appliance1,Base,2014-04-09 17:16:00,2014-04-09 17:34:00,18.0,652.26,False
Fridge_2014-04-09_18,Fridge,Appliance1,Base,2014-04-09 18:25:00,2014-04-09 18:37:00,12.0,516.08,False
Fridge_2014-04-09_19,Fridge,Appliance1,Base,2014-04-09 19:28:00,2014-04-09 19:40:00,12.0,660.01,False
Fridge_2014-04-09_20,Fridge,Appliance1,Base,2014-04-09 20:30:00,2014-04-09 20:43:00,13.0,556.93,False
Fridge_2014-04-09_21,Fridge,Appliance1,Base,2014-04-09 21:33:00,2014-04-09 21:46:00,13.0,506.44,False
Fridge_2014-04-09_22,Fridge,Appliance1,Base,2014-04-09 22:37:00,2014-04-09 22:49:00,12.0,494.0,False
Fridge_2014-04-09_23,Fridge,Appliance1,Base,2014-04-09 23:42:00,2014-04-09 23:54:00,12.0,496.61,False
Fridge_2014-04-10_01,Fridge,Appliance1,Base,2014-04-10 00:49:00,2014-04-10 01:01:00,12.0,479.81,False
Fridge_2014-04-10_02,Fridge,Appliance1,Base,2014-04-10 01:57:00,2014-04-10 02:09:00,12.0,490.29,False
Fridge_2014-04-10_03,Fridge,Appliance1,Base,2014-04-10 03:06:00,2014-04-10 03:18:00,12.0,487.64,False
Fridge_2014-04-10_04,Fridge,Appliance1,Base,2014-04-10 04:17:00,2014-04-10 04:29:00,12.0,475.92,False
Fridge_2014-04-10_05,Fridge,Appliance1,Base,2014-04-10 05:29:00,2014-04-10 05:40:00,11.0,469.08,False
Fridge_2014-04-10_06,Fridge,Appliance1,Base,2014-04-10 06:33:00,2014-04-10 06:44:00,11.0,472.9,False
Fridge_2014-04-10_07,Fridge,Appliance1,Base,2014-04-10 07:37:00,2014-04-10 07:50:00,13.0,526.95,False
Fridge_2014-04-10_08,Fridge,Appliance1,Base,2014-04-10 08:45:00,2014-04-10 08:58:00,13.0,492.59,False
Fridge_2014-04-10_09,Fridge,Appliance1,Base,2014-04-10 09:52:00,2014-04-10 10:05:00,13.0,525.08,False
Fridge_2014-04-10_10,Fridge,Appliance1,Base,2014-04-10 10:56:00,2014-04-10 11:11:00,15.0,660.0,False
Fridge_2014-04-10_11,Fridge,Appliance1,Base,2014-04-10 12:03:00,2014-04-10 12:18:00,15.0,587.35,False
Fridge_2014-04-10_12,Fridge,Appliance1,Base,2014-04-10 13:12:00,2014-04-10 13:24:00,12.0,530.07,False
Fridge_2014-04-10_13,Fridge,Appliance1,Base,2014-04-10 14:20:00,2014-04-10 14:31:00,11.0,482.08,False
Fridge_2014-04-10_14,Fridge,Appliance1,Base,2014-04-10 15:16:00,2014-04-10 15:36:00,20.0,883.3,False
Fridge_2014-04-10_15,Fridge,Appliance1,Base,2014-04-10 16:27:00,2014-04-10 16:42:00,15.0,653.52,False
Fridge_2014-04-10_16,Fridge,Appliance1,Base,2014-04-10 17:28:00,2014-04-10 17:42:00,14.0,639.51,False
Fridge_2014-04-10_17,Fridge,Appliance1,Base,2014-04-10 18:36:00,2014-04-10 18:48:00,12.0,528.9,False
Fridge_2014-04-10_18,Fridge,Appliance1,Base,2014-04-10 19:40:00,2014-04-10 19:52:00,12.0,517.44,False
Fridge_2014-04-10_19,Fridge,Appliance1,Base,2014-04-10 20:44:00,2014-04-10 20:57:00,13.0,559.46,False
Fridge_2014-04-10_20,Fridge,Appliance1,Base,2014-04-10 21:49:00,2014-04-10 22:01:00,12.0,518.6,False
Fridge_2014-04-10_21,Fridge,Appliance1,Base,2014-04-10 22:54:00,2014-04-10 23:05:00,11.0,494.71,False
Fridge_2014-04-11_01,Fridge,Appliance1,Base,2014-04-11 00:01:00,2014-04-11 00:12:00,11.0,470.79,False
Fridge_2014-04-11_02,Fridge,Appliance1,Base,2014-04-11 01:09:00,2014-04-11 01:21:00,12.0,509.05,False
Fridge_2014-04-11_03,Fridge,Appliance1,Base,2014-04-11 02:18:00,2014-04-11 02:30:00,12.0,487.3,False
Fridge_2014-04-11_04,Fridge,Appliance1,Base,2014-04-11 03:28:00,2014-04-11 03:40:00,12.0,473.45,False
Fridge_2014-04-11_05,Fridge,Appliance1,Base,2014-04-11 04:39:00,2014-04-11 04:50:00,11.0,469.5,False
Fridge_2014-04-11_06,Fridge,Appliance1,Base,2014-04-11 05:50:00,2014-04-11 06:02:00,12.0,479.5,False
Fridge_2014-04-11_07,Fridge,Appliance1,Base,2014-04-11 06:49:00,2014-04-11 07:04:00,15.0,614.69,False
Fridge_2014-04-11_08,Fridge,Appliance1,Base,2014-04-11 08:02:00,2014-04-11 08:12:00,10.0,448.9,False
Fridge_2014-04-11_09,Fridge,Appliance1,Base,2014-04-11 09:08:00,2014-04-11 09:20:00,12.0,454.15,False
Fridge_2014-04-11_10,Fridge,Appliance1,Base,2014-04-11 10:15:00,2014-04-11 10:29:00,14.0,541.92,False
Fridge_2014-04-11_11,Fridge,Appliance1,Base,2014-04-11 11:16:00,2014-04-11 11:30:00,14.0,603.32,False
Fridge_2014-04-11_12,Fridge,Appliance1,Base,2014-04-11 12:14:00,2014-04-11 12:30:00,16.0,673.86,False
Fridge_2014-04-11_13,Fridge,Appliance1,Base,2014-04-11 13:21:00,2014-04-11 13:34:00,13.0,552.54,False
Fridge_2014-04-11_14,Fridge,Appliance1,Base,2014-04-11 14:26:00,2014-04-11 14:37:00,11.0,470.36,False
Fridge_2014-04-11_15,Fridge,Appliance1,Base,2014-04-11 15:26:00,2014-04-11 15:38:00,12.0,510.48,False
Fridge_2014-04-11_16,Fridge,Appliance1,Base,2014-04-11 16:26:00,2014-04-11 16:43:00,17.0,707.37,False
Fridge_2014-04-11_17,Fridge,Appliance1,Base,2014-04-11 17:33:00,2014-04-11 17:47:00,14.0,614.23,False
Fridge_2014-04-11_18,Fridge,Appliance1,Base,2014-04-11 18:42:00,2014-04-11 18:54:00,12.0,509.42,False
Fridge_2014-04-11_19,Fridge,Appliance1,Base,2014-04-11 19:47:00,2014-04-11 19:58:00,11.0,478.93,False
Fridge_2014-04-11_20,Fridge,Appliance1,Base,2014-04-11 20:52:00,2014-04-11 21:03:00,11.0,467.48,False
Fridge_2014-04-11_21,Fridge,Appliance1,Base,2014-04-11 21:58:00,2014-04-11 22:09:00,11.0,471.53,False
Fridge_2014-04-11_22,Fridge,Appliance1,Base,2014-04-11 23:06:00,2014-04-11 23:16:00,10.0,441.71,False
Fridge_2014-04-12_01,Fridge,Appliance1,Base,2014-04-12 00:14:00,2014-04-12 00:25:00,11.0,436.74,False
Fridge_2014-04-12_02,Fridge,Appliance1,Base,2014-04-12 01:24:00,2014-04-12 01:35:00,11.0,413.9,False
Fridge_2014-04-12_03,Fridge,Appliance1,Base,2014-04-12 02:36:00,2014-04-12 02:47:00,11.0,440.76,False
Fridge_2014-04-12_04,Fridge,Appliance1,Base,2014-04-12 03:49:00,2014-04-12 04:00:00,11.0,436.51,False
Fridge_2014-04-12_05,Fridge,Appliance1,Base,2014-04-12 05:04:00,2014-04-12 05:15:00,11.0,425.89,False
Fridge_2014-04-12_06,Fridge,Appliance1,Base,2014-04-12 06:15:00,2014-04-12 06:26:00,11.0,461.81,False
Fridge_2014-04-12_07,Fridge,Appliance1,Base,2014-04-12 07:19:00,2014-04-12 07:30:00,11.0,461.19,False
Fridge_2014-04-12_08,Fridge,Appliance1,Base,2014-04-12 08:33:00,2014-04-12 08:44:00,11.0,438.1,False
Fridge_2014-04-12_09,Fridge,Appliance1,Base,2014-04-12 09:49:00,2014-04-12 10:01:00,12.0,442.98,False
Fridge_2014-04-12_10,Fridge,Appliance1,Base,2014-04-12 10:33:00,2014-04-12 11:05:00,32.0,1325.1,False
Fridge_2014-04-12_11,Fridge,Appliance1,Base,2014-04-12 11:56:00,2014-04-12 12:18:00,22.0,945.58,False
Fridge_2014-04-12_12,Fridge,Appliance1,Base,2014-04-12 13:15:00,2014-04-12 13:32:00,17.0,733.35,False
Fridge_2014-04-12_13,Fridge,Appliance1,Base,2014-04-12 14:29:00,2014-04-12 14:44:00,15.0,622.72,False
Fridge_2014-04-12_14,Fridge,Appliance1,Base,2014-04-12 15:43:00,2014-04-12 16:04:00,21.0,923.75,False
Fridge_2014-04-12_15,Fridge,Appliance1,Base,2014-04-12 17:07:00,2014-04-12 17:30:00,23.0,962.29,False
Fridge_2014-04-12_16,Fridge,Appliance1,Base,2014-04-12 18:26:00,2014-04-12 18:43:00,17.0,725.0,False
Fridge_2014-04-12_17,Fridge,Appliance1,Base,2014-04-12 19:37:00,2014-04-12 19:51:00,14.0,623.6,False
Fridge_2014-04-12_18,Fridge,Appliance1,Base,2014-04-12 20:46:00,2014-04-12 21:00:00,14.0,553.94,False
Fridge_2014-04-12_19,Fridge,Appliance1,Base,2014-04-12 21:55:00,2014-04-12 22:07:00,12.0,526.72,False
Fridge_2014-04-12_20,Fridge,Appliance1,Base,2014-04-12 23:04:00,2014-04-12 23:16:00,12.0,501.08,False
Fridge_2014-04-13_01,Fridge,Appliance1,Base,2014-04-13 00:14:00,2014-04-13 00:26:00,12.0,486.68,False
Fridge_2014-04-13_02,Fridge,Appliance1,Base,2014-04-13 01:27:00,2014-04-13 01:39:00,12.0,498.28,False
Fridge_2014-04-13_03,Fridge,Appliance1,Base,2014-04-13 02:41:00,2014-04-13 02:53:00,12.0,485.33,False
Fridge_2014-04-13_04,Fridge,Appliance1,Base,2014-04-13 03:56:00,2014-04-13 04:08:00,12.0,460.34,False
Fridge_2014-04-13_05,Fridge,Appliance1,Base,2014-04-13 05:13:00,2014-04-13 05:25:00,12.0,480.8,False
Fridge_2014-04-13_06,Fridge,Appliance1,Base,2014-04-13 06:24:00,2014-04-13 06:36:00,12.0,488.98,False
Fridge_2014-04-13_07,Fridge,Appliance1,Base,2014-04-13 07:31:00,2014-04-13 07:43:00,12.0,487.88,False
Fridge_2014-04-13_08,Fridge,Appliance1,Base,2014-04-13 08:42:00,2014-04-13 08:54:00,12.0,495.92,False
Fridge_2014-04-13_09,Fridge,Appliance1,Base,2014-04-13 09:55:00,2014-04-13 10:07:00,12.0,487.6,False
Fridge_2014-04-13_10,Fridge,Appliance1,Base,2014-04-13 10:57:00,2014-04-13 11:10:00,13.0,524.3,False
Fridge_2014-04-13_11,Fridge,Appliance1,Base,2014-04-13 11:58:00,2014-04-13 12:13:00,15.0,593.43,False
Fridge_2014-04-13_12,Fridge,Appliance1,Base,2014-04-13 13:14:00,2014-04-13 13:26:00,12.0,489.95,False
