event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,appliance_id,label,month,cost_TOU_D,energy_TOU_D,cost_TOU_D_Base,energy_TOU_D_Base
Fridge-Freezer_(1)_2014-07-04_02,Fridge-Freezer (1),Appliance1,Base,2014-07-04 04:38:00,2014-07-04 05:44:00,66.0,6637.01,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0442,0.1106,0.0664,0.1106
Fridge-Freezer_(1)_2014-07-04_03,Fridge-Freezer (1),Appliance1,Base,2014-07-04 07:06:00,2014-07-04 08:02:00,56.0,5666.52,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0378,0.0944,0.0567,0.0944
Fridge-Freezer_(1)_2014-07-04_04,Fridge-Freezer (1),Appliance1,Base,2014-07-04 09:34:00,2014-07-04 10:28:00,54.0,5608.46,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0374,0.0935,0.0561,0.0935
Fridge-Freezer_(1)_2014-07-04_05,Fridge-Freezer (1),Appliance1,Base,2014-07-04 11:49:00,2014-07-04 12:42:00,53.0,5417.43,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0361,0.0903,0.0542,0.0903
Fridge-Freezer_(1)_2014-07-04_06,Fridge-Freezer (1),Appliance1,Base,2014-07-04 14:04:00,2014-07-04 14:57:00,53.0,5499.53,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.044,0.0917,0.055,0.0917
Fridge-Freezer_(1)_2014-07-04_07,Fridge-Freezer (1),Appliance1,Base,2014-07-04 16:24:00,2014-07-04 17:22:00,58.0,5984.23,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0522,0.0997,0.0598,0.0997
Fridge-Freezer_(1)_2014-07-04_08,Fridge-Freezer (1),Appliance1,Base,2014-07-04 18:53:00,2014-07-04 20:06:00,73.0,7512.09,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0741,0.1252,0.0751,0.1252
Fridge-Freezer_(1)_2014-07-04_09,Fridge-Freezer (1),Appliance1,Base,2014-07-04 21:11:00,2014-07-04 22:09:00,58.0,5839.15,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0467,0.0973,0.0584,0.0973
Fridge-Freezer_(1)_2014-07-04_10,Fridge-Freezer (1),Appliance1,Base,2014-07-04 23:38:00,2014-07-05 00:33:00,55.0,5703.52,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0411,0.0951,0.057,0.0951
Fridge-Freezer_(1)_2014-07-05_01,Fridge-Freezer (1),Appliance1,Base,2014-07-05 02:05:00,2014-07-05 03:00:00,55.0,5762.87,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0384,0.096,0.0576,0.096
Fridge-Freezer_(1)_2014-07-05_02,Fridge-Freezer (1),Appliance1,Base,2014-07-05 04:34:00,2014-07-05 05:29:00,55.0,5714.2,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0381,0.0952,0.0571,0.0952
Fridge-Freezer_(1)_2014-07-05_03,Fridge-Freezer (1),Appliance1,Base,2014-07-05 06:53:00,2014-07-05 07:48:00,55.0,5615.0,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0374,0.0936,0.0562,0.0936
Fridge-Freezer_(1)_2014-07-05_04,Fridge-Freezer (1),Appliance1,Base,2014-07-05 09:22:00,2014-07-05 10:17:00,55.0,5680.12,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0379,0.0947,0.0568,0.0947
Fridge-Freezer_(1)_2014-07-05_05,Fridge-Freezer (1),Appliance1,Base,2014-07-05 11:34:00,2014-07-05 12:26:00,52.0,5415.92,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0361,0.0903,0.0542,0.0903
Fridge-Freezer_(1)_2014-07-05_06,Fridge-Freezer (1),Appliance1,Base,2014-07-05 13:55:00,2014-07-05 14:52:00,57.0,6036.16,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0475,0.1006,0.0604,0.1006
Fridge-Freezer_(1)_2014-07-05_07,Fridge-Freezer (1),Appliance1,Base,2014-07-05 16:05:00,2014-07-05 18:05:00,120.0,12359.9,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.1117,0.206,0.1236,0.206
Fridge-Freezer_(1)_2014-07-05_08,Fridge-Freezer (1),Appliance1,Base,2014-07-05 19:27:00,2014-07-05 20:45:00,78.0,7880.03,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0699,0.1313,0.0788,0.1313
Fridge-Freezer_(1)_2014-07-05_09,Fridge-Freezer (1),Appliance1,Base,2014-07-05 21:55:00,2014-07-05 22:57:00,62.0,6352.45,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0508,0.1059,0.0635,0.1059
Fridge-Freezer_(1)_2014-07-06_01,Fridge-Freezer (1),Appliance1,Base,2014-07-06 00:13:00,2014-07-06 01:10:00,57.0,5905.99,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0394,0.0984,0.0591,0.0984
Fridge-Freezer_(1)_2014-07-06_02,Fridge-Freezer (1),Appliance1,Base,2014-07-06 02:32:00,2014-07-06 03:27:00,55.0,5651.5,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0377,0.0942,0.0565,0.0942
Fridge-Freezer_(1)_2014-07-06_03,Fridge-Freezer (1),Appliance1,Base,2014-07-06 04:52:00,2014-07-06 05:45:00,53.0,5493.4,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0366,0.0916,0.0549,0.0916
Fridge-Freezer_(1)_2014-07-06_04,Fridge-Freezer (1),Appliance1,Base,2014-07-06 07:08:00,2014-07-06 08:00:00,52.0,5290.62,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0353,0.0882,0.0529,0.0882
Fridge-Freezer_(1)_2014-07-06_05,Fridge-Freezer (1),Appliance1,Base,2014-07-06 09:30:00,2014-07-06 10:22:00,52.0,5437.62,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0363,0.0906,0.0544,0.0906
Fridge-Freezer_(1)_2014-07-06_06,Fridge-Freezer (1),Appliance1,Base,2014-07-06 11:52:00,2014-07-06 12:48:00,56.0,5830.96,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0389,0.0972,0.0583,0.0972
Fridge-Freezer_(1)_2014-07-06_07,Fridge-Freezer (1),Appliance1,Base,2014-07-06 14:01:00,2014-07-06 15:23:00,82.0,8792.41,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0703,0.1465,0.0879,0.1465
Fridge-Freezer_(1)_2014-07-06_08,Fridge-Freezer (1),Appliance1,Base,2014-07-06 16:24:00,2014-07-06 17:36:00,72.0,7794.67,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0699,0.1299,0.0779,0.1299
Fridge-Freezer_(1)_2014-07-06_09,Fridge-Freezer (1),Appliance1,Base,2014-07-06 18:50:00,2014-07-06 19:56:00,66.0,7121.3,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0712,0.1187,0.0712,0.1187
Fridge-Freezer_(1)_2014-07-06_10,Fridge-Freezer (1),Appliance1,Base,2014-07-06 21:06:00,2014-07-06 22:24:00,78.0,8252.49,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.066,0.1375,0.0825,0.1375
Fridge-Freezer_(1)_2014-07-06_11,Fridge-Freezer (1),Appliance1,Base,2014-07-06 23:46:00,2014-07-07 00:42:00,56.0,5849.16,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0409,0.0975,0.0585,0.0975
Fridge-Freezer_(1)_2014-07-07_01,Fridge-Freezer (1),Appliance1,Base,2014-07-07 02:06:00,2014-07-07 08:32:00,386.0,4515.51,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0301,0.0753,0.0452,0.0753
Fridge-Freezer_(1)_2014-07-07_02,Fridge-Freezer (1),Appliance1,Base,2014-07-07 09:07:00,2014-07-07 10:06:00,59.0,6098.58,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0407,0.1016,0.061,0.1016
Fridge-Freezer_(1)_2014-07-07_03,Fridge-Freezer (1),Appliance1,Base,2014-07-07 11:38:00,2014-07-07 12:36:00,58.0,6065.07,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0404,0.1011,0.0607,0.1011
Fridge-Freezer_(1)_2014-07-07_04,Fridge-Freezer (1),Appliance1,Base,2014-07-07 14:08:00,2014-07-07 15:07:00,59.0,6140.26,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0491,0.1023,0.0614,0.1023
Fridge-Freezer_(1)_2014-07-07_05,Fridge-Freezer (1),Appliance1,Base,2014-07-07 16:30:00,2014-07-07 21:33:00,303.0,28559.04,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.2632,0.476,0.2856,0.476
Fridge-Freezer_(1)_2014-07-07_06,Fridge-Freezer (1),Appliance1,Base,2014-07-07 23:02:00,2014-07-08 00:03:00,61.0,6028.24,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0479,0.1005,0.0603,0.1005
Fridge-Freezer_(1)_2014-07-08_01,Fridge-Freezer (1),Appliance1,Base,2014-07-08 01:24:00,2014-07-08 02:18:00,54.0,5457.25,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0364,0.091,0.0546,0.091
Fridge-Freezer_(1)_2014-07-08_02,Fridge-Freezer (1),Appliance1,Base,2014-07-08 03:43:00,2014-07-08 05:17:00,94.0,9367.06,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0624,0.1561,0.0937,0.1561
Fridge-Freezer_(1)_2014-07-08_03,Fridge-Freezer (1),Appliance1,Base,2014-07-08 06:32:00,2014-07-08 07:19:00,47.0,4696.05,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0313,0.0783,0.047,0.0783
Fridge-Freezer_(1)_2014-07-08_04,Fridge-Freezer (1),Appliance1,Base,2014-07-08 08:45:00,2014-07-08 09:42:00,57.0,5802.92,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0387,0.0967,0.058,0.0967
Fridge-Freezer_(1)_2014-07-08_05,Fridge-Freezer (1),Appliance1,Base,2014-07-08 11:06:00,2014-07-08 12:05:00,59.0,5864.15,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0391,0.0977,0.0586,0.0977
Fridge-Freezer_(1)_2014-07-08_06,Fridge-Freezer (1),Appliance1,Base,2014-07-08 13:16:00,2014-07-08 14:12:00,56.0,5657.45,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0393,0.0943,0.0566,0.0943
Fridge-Freezer_(1)_2014-07-08_07,Fridge-Freezer (1),Appliance1,Base,2014-07-08 15:41:00,2014-07-08 18:18:00,157.0,15672.38,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.1403,0.2612,0.1567,0.2612
Fridge-Freezer_(1)_2014-07-08_08,Fridge-Freezer (1),Appliance1,Base,2014-07-08 19:34:00,2014-07-08 22:27:00,173.0,16881.65,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.1402,0.2814,0.1688,0.2814
Fridge-Freezer_(1)_2014-07-08_09,Fridge-Freezer (1),Appliance1,Base,2014-07-08 23:45:00,2014-07-09 01:09:00,84.0,8268.48,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0571,0.1378,0.0827,0.1378
Fridge-Freezer_(1)_2014-07-09_01,Fridge-Freezer (1),Appliance1,Base,2014-07-09 02:45:00,2014-07-09 03:57:00,72.0,7176.56,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0478,0.1196,0.0718,0.1196
Fridge-Freezer_(1)_2014-07-09_02,Fridge-Freezer (1),Appliance1,Base,2014-07-09 05:09:00,2014-07-09 06:40:00,91.0,8926.0,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0595,0.1488,0.0893,0.1488
Fridge-Freezer_(1)_2014-07-09_03,Fridge-Freezer (1),Appliance1,Base,2014-07-09 08:27:00,2014-07-09 09:34:00,67.0,6648.77,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0443,0.1108,0.0665,0.1108
Fridge-Freezer_(1)_2014-07-09_04,Fridge-Freezer (1),Appliance1,Base,2014-07-09 11:16:00,2014-07-09 12:21:00,65.0,6483.04,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0432,0.1081,0.0648,0.1081
Fridge-Freezer_(1)_2014-07-09_05,Fridge-Freezer (1),Appliance1,Base,2014-07-09 14:02:00,2014-07-09 15:09:00,67.0,6755.15,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.054,0.1126,0.0676,0.1126
Fridge-Freezer_(1)_2014-07-09_06,Fridge-Freezer (1),Appliance1,Base,2014-07-09 16:43:00,2014-07-09 17:53:00,70.0,7207.72,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0684,0.1201,0.0721,0.1201
Fridge-Freezer_(1)_2014-07-09_07,Fridge-Freezer (1),Appliance1,Base,2014-07-09 19:35:00,2014-07-09 20:44:00,69.0,7233.14,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0633,0.1206,0.0723,0.1206
Fridge-Freezer_(1)_2014-07-09_08,Fridge-Freezer (1),Appliance1,Base,2014-07-09 22:24:00,2014-07-09 23:27:00,63.0,6673.42,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0534,0.1112,0.0667,0.1112
Fridge-Freezer_(1)_2014-07-10_01,Fridge-Freezer (1),Appliance1,Base,2014-07-10 01:07:00,2014-07-10 02:09:00,62.0,6583.19,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0439,0.1097,0.0658,0.1097
Fridge-Freezer_(1)_2014-07-10_02,Fridge-Freezer (1),Appliance1,Base,2014-07-10 03:50:00,2014-07-10 05:04:00,74.0,7768.73,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0518,0.1295,0.0777,0.1295
Fridge-Freezer_(1)_2014-07-10_03,Fridge-Freezer (1),Appliance1,Base,2014-07-10 06:45:00,2014-07-10 07:48:00,63.0,6505.35,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0434,0.1084,0.0651,0.1084
Fridge-Freezer_(1)_2014-07-10_04,Fridge-Freezer (1),Appliance1,Base,2014-07-10 09:26:00,2014-07-10 10:29:00,63.0,6428.42,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0429,0.1071,0.0643,0.1071
Fridge-Freezer_(1)_2014-07-10_05,Fridge-Freezer (1),Appliance1,Base,2014-07-10 12:01:00,2014-07-10 13:24:00,83.0,8573.02,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0572,0.1429,0.0857,0.1429
Fridge-Freezer_(1)_2014-07-10_06,Fridge-Freezer (1),Appliance1,Base,2014-07-10 15:00:00,2014-07-10 16:16:00,76.0,7678.81,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0614,0.128,0.0768,0.128
Fridge-Freezer_(1)_2014-07-10_07,Fridge-Freezer (1),Appliance1,Base,2014-07-10 17:42:00,2014-07-10 18:50:00,68.0,6950.85,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0695,0.1158,0.0695,0.1158
Fridge-Freezer_(1)_2014-07-10_08,Fridge-Freezer (1),Appliance1,Base,2014-07-10 20:10:00,2014-07-10 21:48:00,98.0,10071.76,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0806,0.1679,0.1007,0.1679
Fridge-Freezer_(1)_2014-07-10_09,Fridge-Freezer (1),Appliance1,Base,2014-07-10 23:13:00,2014-07-11 00:15:00,62.0,6357.83,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0489,0.106,0.0636,0.106
Fridge-Freezer_(1)_2014-07-11_01,Fridge-Freezer (1),Appliance1,Base,2014-07-11 01:46:00,2014-07-11 02:45:00,59.0,6149.94,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.041,0.1025,0.0615,0.1025
Fridge-Freezer_(1)_2014-07-11_02,Fridge-Freezer (1),Appliance1,Base,2014-07-11 04:19:00,2014-07-11 05:20:00,61.0,6402.77,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0427,0.1067,0.064,0.1067
Fridge-Freezer_(1)_2014-07-11_03,Fridge-Freezer (1),Appliance1,Base,2014-07-11 06:43:00,2014-07-11 07:41:00,58.0,5907.57,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0394,0.0985,0.0591,0.0985
Fridge-Freezer_(1)_2014-07-11_04,Fridge-Freezer (1),Appliance1,Base,2014-07-11 09:17:00,2014-07-11 10:46:00,89.0,9087.69,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0606,0.1515,0.0909,0.1515
Fridge-Freezer_(1)_2014-07-11_05,Fridge-Freezer (1),Appliance1,Base,2014-07-11 12:18:00,2014-07-11 13:21:00,63.0,6453.42,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.043,0.1076,0.0645,0.1076
Fridge-Freezer_(1)_2014-07-11_06,Fridge-Freezer (1),Appliance1,Base,2014-07-11 14:42:00,2014-07-11 15:48:00,66.0,6959.37,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0557,0.116,0.0696,0.116
Fridge-Freezer_(1)_2014-07-11_07,Fridge-Freezer (1),Appliance1,Base,2014-07-11 17:13:00,2014-07-11 23:06:00,353.0,33545.18,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.3021,0.5591,0.3355,0.5591
Fridge-Freezer_(1)_2014-07-12_01,Fridge-Freezer (1),Appliance1,Base,2014-07-12 01:13:00,2014-07-12 02:34:00,81.0,8161.06,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0544,0.136,0.0816,0.136
Fridge-Freezer_(1)_2014-07-12_02,Fridge-Freezer (1),Appliance1,Base,2014-07-12 04:16:00,2014-07-12 05:35:00,79.0,7916.55,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0528,0.1319,0.0792,0.1319
Fridge-Freezer_(1)_2014-07-12_03,Fridge-Freezer (1),Appliance1,Base,2014-07-12 07:08:00,2014-07-12 09:03:00,115.0,11427.65,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0762,0.1905,0.1143,0.1905
Fridge-Freezer_(1)_2014-07-12_04,Fridge-Freezer (1),Appliance1,Base,2014-07-12 10:42:00,2014-07-12 12:08:00,86.0,8661.52,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0577,0.1444,0.0866,0.1444
Fridge-Freezer_(1)_2014-07-12_05,Fridge-Freezer (1),Appliance1,Base,2014-07-12 13:04:00,2014-07-13 07:49:00,1125.0,89778.17,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.7083,1.4963,0.8978,1.4963
Fridge-Freezer_(1)_2014-07-13_01,Fridge-Freezer (1),Appliance1,Base,2014-07-13 09:28:00,2014-07-13 11:31:00,123.0,12088.66,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0806,0.2015,0.1209,0.2015
Fridge-Freezer_(1)_2014-07-13_02,Fridge-Freezer (1),Appliance1,Base,2014-07-13 13:33:00,2014-07-13 21:50:00,497.0,46031.3,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.3968,0.7672,0.4603,0.7672
Fridge-Freezer_(1)_2014-07-14_01,Fridge-Freezer (1),Appliance1,Base,2014-07-14 00:08:00,2014-07-14 01:29:00,81.0,8127.69,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0542,0.1355,0.0813,0.1355
Fridge-Freezer_(1)_2014-07-14_02,Fridge-Freezer (1),Appliance1,Base,2014-07-14 03:16:00,2014-07-14 04:27:00,71.0,7163.77,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.0478,0.1194,0.0716,0.1194
Fridge-Freezer_(1)_2014-07-14_03,Fridge-Freezer (1),Appliance1,Base,2014-07-14 06:02:00,2014-08-01 15:57:00,26515.0,45147.7,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-07,0.301,0.7525,0.4515,0.7525
Fridge-Freezer_(1)_2014-08-07_01,Fridge-Freezer (1),Appliance1,Base,2014-08-07 16:59:00,2014-08-07 18:15:00,76.0,7810.25,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0781,0.1302,0.0781,0.1302
Fridge-Freezer_(1)_2014-08-07_02,Fridge-Freezer (1),Appliance1,Base,2014-08-07 19:52:00,2014-08-07 21:08:00,76.0,7839.02,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0643,0.1307,0.0784,0.1307
Fridge-Freezer_(1)_2014-08-07_03,Fridge-Freezer (1),Appliance1,Base,2014-08-07 22:46:00,2014-08-07 23:59:00,73.0,7597.7,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0608,0.1266,0.076,0.1266
Fridge-Freezer_(1)_2014-08-08_01,Fridge-Freezer (1),Appliance1,Base,2014-08-08 01:37:00,2014-08-08 02:50:00,73.0,7585.81,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0506,0.1264,0.0759,0.1264
Fridge-Freezer_(1)_2014-08-08_02,Fridge-Freezer (1),Appliance1,Base,2014-08-08 04:29:00,2014-08-08 05:42:00,73.0,7520.19,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0501,0.1253,0.0752,0.1253
Fridge-Freezer_(1)_2014-08-08_03,Fridge-Freezer (1),Appliance1,Base,2014-08-08 07:22:00,2014-08-08 08:35:00,73.0,7478.12,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0499,0.1246,0.0748,0.1246
Fridge-Freezer_(1)_2014-08-08_04,Fridge-Freezer (1),Appliance1,Base,2014-08-08 10:16:00,2014-08-08 11:31:00,75.0,7742.73,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0516,0.129,0.0774,0.129
Fridge-Freezer_(1)_2014-08-08_05,Fridge-Freezer (1),Appliance1,Base,2014-08-08 13:09:00,2014-08-08 14:27:00,78.0,8003.83,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0568,0.1334,0.08,0.1334
Fridge-Freezer_(1)_2014-08-08_06,Fridge-Freezer (1),Appliance1,Base,2014-08-08 16:04:00,2014-08-08 17:20:00,76.0,7790.35,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0661,0.1298,0.0779,0.1298
Fridge-Freezer_(1)_2014-08-08_07,Fridge-Freezer (1),Appliance1,Base,2014-08-08 18:26:00,2014-08-09 06:12:00,706.0,64843.22,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.4947,1.0807,0.6484,1.0807
Fridge-Freezer_(1)_2014-08-09_01,Fridge-Freezer (1),Appliance1,Base,2014-08-09 08:39:00,2014-08-09 12:36:00,237.0,22184.68,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.1479,0.3697,0.2218,0.3697
Fridge-Freezer_(1)_2014-08-09_02,Fridge-Freezer (1),Appliance1,Base,2014-08-09 16:12:00,2014-08-10 06:55:00,883.0,73441.17,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.5896,1.224,0.7344,1.224
Fridge-Freezer_(1)_2014-08-10_01,Fridge-Freezer (1),Appliance1,Base,2014-08-10 08:35:00,2014-08-10 09:56:00,81.0,8007.1,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0534,0.1335,0.0801,0.1335
Fridge-Freezer_(1)_2014-08-10_02,Fridge-Freezer (1),Appliance1,Base,2014-08-10 10:59:00,2014-08-10 13:01:00,122.0,11499.54,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0767,0.1917,0.115,0.1917
Fridge-Freezer_(1)_2014-08-10_03,Fridge-Freezer (1),Appliance1,Base,2014-08-10 14:16:00,2014-08-10 18:15:00,239.0,21554.58,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.1853,0.3592,0.2155,0.3592
Fridge-Freezer_(1)_2014-08-10_04,Fridge-Freezer (1),Appliance1,Base,2014-08-10 19:40:00,2014-08-10 21:21:00,101.0,8355.57,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0685,0.1393,0.0836,0.1393
Fridge-Freezer_(1)_2014-08-10_05,Fridge-Freezer (1),Appliance1,Base,2014-08-10 22:44:00,2014-08-11 00:11:00,87.0,8460.11,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0664,0.141,0.0846,0.141
Fridge-Freezer_(1)_2014-08-11_01,Fridge-Freezer (1),Appliance1,Base,2014-08-11 01:59:00,2014-08-11 03:12:00,73.0,7298.29,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0487,0.1216,0.073,0.1216
Fridge-Freezer_(1)_2014-08-11_02,Fridge-Freezer (1),Appliance1,Base,2014-08-11 05:01:00,2014-08-11 06:11:00,70.0,7047.82,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.047,0.1175,0.0705,0.1175
Fridge-Freezer_(1)_2014-08-11_03,Fridge-Freezer (1),Appliance1,Base,2014-08-11 07:59:00,2014-08-11 12:03:00,244.0,15702.67,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.1047,0.2617,0.157,0.2617
Fridge-Freezer_(1)_2014-08-11_04,Fridge-Freezer (1),Appliance1,Base,2014-08-11 13:14:00,2014-08-11 18:16:00,302.0,26890.87,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.2217,0.4482,0.2689,0.4482
Fridge-Freezer_(1)_2014-08-11_05,Fridge-Freezer (1),Appliance1,Base,2014-08-11 19:44:00,2014-08-11 22:19:00,155.0,16358.33,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.1344,0.2726,0.1636,0.2726
Fridge-Freezer_(1)_2014-08-11_06,Fridge-Freezer (1),Appliance1,Base,2014-08-11 23:41:00,2014-08-12 00:53:00,72.0,7485.31,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0526,0.1248,0.0749,0.1248
Fridge-Freezer_(1)_2014-08-12_01,Fridge-Freezer (1),Appliance1,Base,2014-08-12 02:31:00,2014-08-12 03:39:00,68.0,7001.53,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0467,0.1167,0.07,0.1167
Fridge-Freezer_(1)_2014-08-12_02,Fridge-Freezer (1),Appliance1,Base,2014-08-12 05:24:00,2014-08-12 06:28:00,64.0,6674.55,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0445,0.1112,0.0667,0.1112
Fridge-Freezer_(1)_2014-08-12_03,Fridge-Freezer (1),Appliance1,Base,2014-08-12 08:16:00,2014-08-12 09:44:00,88.0,8947.24,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.0596,0.1491,0.0895,0.1491
Fridge-Freezer_(1)_2014-08-12_04,Fridge-Freezer (1),Appliance1,Base,2014-08-12 11:06:00,2014-08-12 17:03:00,357.0,32352.92,False,Appliance1,Appliance1 (Fridge-Freezer (1)),2014-08,0.2371,0.5392,0.3235,0.5392
